symbol,date,open,high,low,close,volume,adjclose,splits
LYEL,2025-01-02,12.760000228881836,13.539999961853027,12.760000228881836,12.899999618530273,36840,12.899999618530273,0.0
LYEL,2025-01-03,13.0,14.460000038146973,13.0,13.960000038146973,41065,13.960000038146973,0.0
LYEL,2025-01-06,14.140000343322754,14.34000015258789,13.420000076293945,13.5600004196167,43855,13.5600004196167,0.0
LYEL,2025-01-07,13.5600004196167,14.140000343322754,13.260000228881836,13.279999732971191,31195,13.279999732971191,0.0
LYEL,2025-01-08,13.199999809265137,13.300000190734863,12.640000343322754,13.039999961853027,33840,13.039999961853027,0.0
LYEL,2025-01-10,12.460000038146973,12.720000267028809,12.0,12.079999923706055,44780,12.079999923706055,0.0
LYEL,2025-01-13,12.079999923706055,12.079999923706055,11.619999885559082,11.880000114440918,38575,11.880000114440918,0.0
LYEL,2025-01-14,12.0,12.180000305175781,11.020000457763672,11.5,90250,11.5,0.0
LYEL,2025-01-15,11.65999984741211,12.300000190734863,11.579999923706055,11.9399995803833,29135,11.9399995803833,0.0
LYEL,2025-01-16,12.0,12.199999809265137,11.180000305175781,11.180000305175781,45670,11.180000305175781,0.0
LYEL,2025-01-17,11.279999732971191,12.079999923706055,11.15999984741211,11.520000457763672,30095,11.520000457763672,0.0
LYEL,2025-01-21,11.800000190734863,12.199999809265137,11.359999656677246,11.380000114440918,44250,11.380000114440918,0.0
LYEL,2025-01-22,11.600000381469727,12.0,11.399999618530273,11.520000457763672,40520,11.520000457763672,0.0
LYEL,2025-01-23,11.420000076293945,12.300000190734863,11.420000076293945,11.680000305175781,24125,11.680000305175781,0.0
LYEL,2025-01-24,11.520000457763672,12.699999809265137,11.520000457763672,12.100000381469727,39635,12.100000381469727,0.0
LYEL,2025-01-27,11.739999771118164,13.039999961853027,11.720000267028809,12.539999961853027,67225,12.539999961853027,0.0
LYEL,2025-01-28,12.819999694824219,12.819999694824219,11.899999618530273,12.199999809265137,22910,12.199999809265137,0.0
LYEL,2025-01-29,12.140000343322754,12.800000190734863,11.399999618530273,11.600000381469727,29260,11.600000381469727,0.0
LYEL,2025-01-30,12.199999809265137,12.199999809265137,11.100000381469727,11.65999984741211,26180,11.65999984741211,0.0
LYEL,2025-01-31,11.979999542236328,12.0,11.479999542236328,11.800000190734863,43690,11.800000190734863,0.0
LYEL,2025-02-03,11.5,12.300000190734863,11.4399995803833,11.699999809265137,43370,11.699999809265137,0.0
LYEL,2025-02-04,11.699999809265137,12.600000381469727,11.619999885559082,12.0600004196167,50335,12.0600004196167,0.0
LYEL,2025-02-05,12.140000343322754,12.720000267028809,12.0,12.399999618530273,40360,12.399999618530273,0.0
LYEL,2025-02-06,12.34000015258789,12.5600004196167,11.399999618530273,11.819999694824219,197950,11.819999694824219,0.0
LYEL,2025-02-07,11.960000038146973,12.100000381469727,11.300000190734863,11.479999542236328,36090,11.479999542236328,0.0
LYEL,2025-02-10,11.520000457763672,11.680000305175781,10.920000076293945,11.079999923706055,101555,11.079999923706055,0.0
LYEL,2025-02-11,10.920000076293945,11.15999984741211,10.180000305175781,10.899999618530273,111085,10.899999618530273,0.0
LYEL,2025-02-12,10.619999885559082,11.100000381469727,10.220000267028809,10.739999771118164,66710,10.739999771118164,0.0
LYEL,2025-02-13,10.899999618530273,12.100000381469727,10.600000381469727,11.640000343322754,169210,11.640000343322754,0.0
LYEL,2025-02-14,12.100000381469727,12.5,11.760000228881836,12.199999809265137,88050,12.199999809265137,0.0
LYEL,2025-02-18,12.199999809265137,12.359999656677246,11.4399995803833,12.180000305175781,40640,12.180000305175781,0.0
LYEL,2025-02-19,12.020000457763672,12.479999542236328,11.920000076293945,12.380000114440918,31510,12.380000114440918,0.0
LYEL,2025-02-20,12.600000381469727,13.699999809265137,12.359999656677246,13.199999809265137,71135,13.199999809265137,0.0
LYEL,2025-02-21,13.579999923706055,14.539999961853027,13.399999618530273,14.020000457763672,54740,14.020000457763672,0.0
LYEL,2025-02-24,14.199999809265137,15.399999618530273,13.119999885559082,13.300000190734863,94085,13.300000190734863,0.0
LYEL,2025-02-25,13.800000190734863,14.380000114440918,12.880000114440918,13.15999984741211,27465,13.15999984741211,0.0
LYEL,2025-02-26,13.319999694824219,14.180000305175781,13.0,14.0,57055,14.0,0.0
LYEL,2025-02-27,14.260000228881836,14.65999984741211,13.600000381469727,14.260000228881836,54520,14.260000228881836,0.0
LYEL,2025-02-28,14.319999694824219,14.399999618530273,13.460000038146973,14.220000267028809,36290,14.220000267028809,0.0
LYEL,2025-03-03,14.119999885559082,14.119999885559082,13.020000457763672,13.220000267028809,33045,13.220000267028809,0.0
LYEL,2025-03-04,13.199999809265137,14.180000305175781,12.600000381469727,14.079999923706055,61705,14.079999923706055,0.0
LYEL,2025-03-05,14.319999694824219,14.420000076293945,13.800000190734863,14.0,31115,14.0,0.0
LYEL,2025-03-06,13.819999694824219,14.800000190734863,13.300000190734863,14.520000457763672,45415,14.520000457763672,0.0
LYEL,2025-03-07,14.720000267028809,15.619999885559082,14.0,14.859999656677246,46150,14.859999656677246,0.0
LYEL,2025-03-10,14.579999923706055,14.579999923706055,13.479999542236328,13.619999885559082,24490,13.619999885559082,0.0
LYEL,2025-03-11,14.0,14.399999618530273,13.199999809265137,13.319999694824219,24125,13.319999694824219,0.0
LYEL,2025-03-12,13.600000381469727,13.9399995803833,12.420000076293945,13.4399995803833,29975,13.4399995803833,0.0
LYEL,2025-03-13,13.520000457763672,13.520000457763672,11.520000457763672,12.119999885559082,30255,12.119999885559082,0.0
LYEL,2025-03-14,12.020000457763672,12.399999618530273,11.699999809265137,11.699999809265137,50850,11.699999809265137,0.0
LYEL,2025-03-17,11.800000190734863,11.800000190734863,10.199999809265137,10.34000015258789,59110,10.34000015258789,0.0
LYEL,2025-03-18,10.199999809265137,11.0600004196167,9.619999885559082,9.680000305175781,62975,9.680000305175781,0.0
LYEL,2025-03-19,10.800000190734863,12.680000305175781,10.319999694824219,11.640000343322754,116535,11.640000343322754,0.0
LYEL,2025-03-20,11.960000038146973,12.399999618530273,10.65999984741211,10.65999984741211,41995,10.65999984741211,0.0
LYEL,2025-03-21,10.600000381469727,11.760000228881836,10.420000076293945,11.579999923706055,64360,11.579999923706055,0.0
LYEL,2025-03-24,11.680000305175781,11.899999618530273,10.899999618530273,11.180000305175781,24140,11.180000305175781,0.0
LYEL,2025-03-25,11.140000343322754,11.279999732971191,10.5,10.5,27310,10.5,0.0
LYEL,2025-03-26,10.960000038146973,11.920000076293945,10.800000190734863,11.15999984741211,35165,11.15999984741211,0.0
LYEL,2025-03-27,11.359999656677246,12.680000305175781,11.359999656677246,11.880000114440918,39675,11.880000114440918,0.0
LYEL,2025-03-28,11.819999694824219,12.399999618530273,10.739999771118164,10.819999694824219,30755,10.819999694824219,0.0
LYEL,2025-03-31,11.199999809265137,11.359999656677246,10.300000190734863,10.760000228881836,43480,10.760000228881836,0.0
LYEL,2025-04-01,10.399999618530273,10.920000076293945,9.640000343322754,9.680000305175781,33140,9.680000305175781,0.0
LYEL,2025-04-02,9.640000343322754,10.180000305175781,9.619999885559082,10.140000343322754,30050,10.140000343322754,0.0
LYEL,2025-04-03,9.819999694824219,10.020000457763672,9.220000267028809,9.300000190734863,44420,9.300000190734863,0.0
