symbol,date,open,high,low,close,volume,adjclose
ASMB,2025-01-02,15.989999771118164,17.200000762939453,15.800000190734863,17.149999618530273,46200,17.149999618530273
ASMB,2025-01-03,17.299999237060547,18.049999237060547,17.209999084472656,17.489999771118164,50300,17.489999771118164
ASMB,2025-01-06,17.770000457763672,17.770000457763672,16.520000457763672,17.350000381469727,35000,17.350000381469727
ASMB,2025-01-07,17.299999237060547,17.68000030517578,16.700000762939453,17.3700008392334,23700,17.3700008392334
ASMB,2025-01-08,17.110000610351562,17.15999984741211,16.40999984741211,16.940000534057617,21200,16.940000534057617
ASMB,2025-01-10,16.899999618530273,16.899999618530273,15.229999542236328,15.619999885559082,34100,15.619999885559082
ASMB,2025-01-13,15.430000305175781,15.510000228881836,14.729999542236328,14.890000343322754,23300,14.890000343322754
ASMB,2025-01-14,15.329999923706055,15.729999542236328,14.199999809265137,14.739999771118164,27100,14.739999771118164
ASMB,2025-01-15,14.800000190734863,15.670000076293945,14.170000076293945,14.5,49000,14.5
ASMB,2025-01-16,14.380000114440918,14.899999618530273,14.279999732971191,14.420000076293945,16200,14.420000076293945
ASMB,2025-01-17,14.3100004196167,14.529999732971191,14.149999618530273,14.489999771118164,15000,14.489999771118164
ASMB,2025-01-21,14.680000305175781,14.880000114440918,14.170000076293945,14.300000190734863,30000,14.300000190734863
ASMB,2025-01-22,14.300000190734863,14.949999809265137,14.300000190734863,14.949999809265137,38000,14.949999809265137
ASMB,2025-01-23,14.739999771118164,14.920000076293945,14.399999618530273,14.869999885559082,16200,14.869999885559082
ASMB,2025-01-24,14.670000076293945,14.819999694824219,14.380000114440918,14.770000457763672,15600,14.770000457763672
ASMB,2025-01-27,14.430000305175781,14.550000190734863,13.869999885559082,14.069999694824219,22600,14.069999694824219
ASMB,2025-01-28,13.960000038146973,14.720000267028809,13.850000381469727,14.460000038146973,17500,14.460000038146973
ASMB,2025-01-29,14.399999618530273,14.399999618530273,13.760000228881836,13.859999656677246,22900,13.859999656677246
ASMB,2025-01-30,13.989999771118164,14.670000076293945,13.989999771118164,14.430000305175781,13800,14.430000305175781
