symbol,date,open,high,low,close,volume,adjclose
ARQQ,2025-01-02,38.900001525878906,40.97999954223633,36.119998931884766,38.02000045776367,689000,38.02000045776367
ARQQ,2025-01-03,39.0,45.45000076293945,36.900001525878906,39.65999984741211,1223400,39.65999984741211
ARQQ,2025-01-06,41.040000915527344,41.849998474121094,36.900001525878906,39.0,988500,39.0
ARQQ,2025-01-07,39.13999938964844,39.58000183105469,35.209999084472656,35.70000076293945,551400,35.70000076293945
ARQQ,2025-01-08,27.989999771118164,29.399999618530273,21.8799991607666,24.610000610351562,1489500,24.610000610351562
ARQQ,2025-01-10,25.709999084472656,25.84000015258789,21.600000381469727,21.920000076293945,836400,21.920000076293945
ARQQ,2025-01-13,20.0,20.59000015258789,15.600000381469727,16.770000457763672,1031000,16.770000457763672
ARQQ,2025-01-14,17.0,20.05900001525879,16.809999465942383,18.049999237060547,724300,18.049999237060547
ARQQ,2025-01-15,24.850000381469727,25.40999984741211,20.079999923706055,20.59000015258789,1335900,20.59000015258789
ARQQ,2025-01-16,22.479999542236328,31.790000915527344,22.1200008392334,28.280000686645508,4169600,28.280000686645508
ARQQ,2025-01-17,32.58000183105469,32.630001068115234,25.690000534057617,26.770000457763672,2328900,26.770000457763672
ARQQ,2025-01-21,25.100000381469727,29.799999237060547,24.100000381469727,29.1200008392334,1362400,29.1200008392334
ARQQ,2025-01-22,30.200000762939453,31.100000381469727,28.0,29.110000610351562,663600,29.110000610351562
ARQQ,2025-01-23,28.040000915527344,29.489999771118164,26.06999969482422,26.719999313354492,453500,26.719999313354492
ARQQ,2025-01-24,28.469999313354492,30.190000534057617,27.31999969482422,27.889999389648438,774600,27.889999389648438
ARQQ,2025-01-27,25.399999618530273,26.90999984741211,24.149999618530273,25.520000457763672,621900,25.520000457763672
ARQQ,2025-01-28,25.5,26.1200008392334,23.200000762939453,23.719999313354492,454200,23.719999313354492
ARQQ,2025-01-29,23.350000381469727,23.889999389648438,22.389999389648438,22.649999618530273,345000,22.649999618530273
ARQQ,2025-01-30,22.219999313354492,23.0,20.899999618530273,21.469999313354492,404300,21.469999313354492
ARQQ,2025-01-31,21.020000457763672,22.899999618530273,20.299999237060547,20.5,569300,20.5
ARQQ,2025-02-03,18.959999084472656,20.489999771118164,18.020000457763672,19.920000076293945,431100,19.920000076293945
ARQQ,2025-02-04,20.68000030517578,21.059999465942383,20.100000381469727,20.649999618530273,478000,20.649999618530273
ARQQ,2025-02-05,20.799999237060547,20.799999237060547,19.75,20.0,472200,20.0
ARQQ,2025-02-06,20.25,21.25,19.610000610351562,20.110000610351562,388100,20.110000610351562
ARQQ,2025-02-07,20.209999084472656,20.3700008392334,18.899999618530273,19.0,381000,19.0
ARQQ,2025-02-10,19.545000076293945,19.67300033569336,18.707000732421875,18.860000610351562,344500,18.860000610351562
ARQQ,2025-02-11,19.049999237060547,19.299999237060547,17.320999145507812,17.489999771118164,383500,17.489999771118164
ARQQ,2025-02-12,17.520000457763672,18.360000610351562,17.5,18.0,412200,18.0
ARQQ,2025-02-13,18.309999465942383,18.549999237060547,17.350000381469727,18.0,373900,18.0
ARQQ,2025-02-14,17.709999084472656,18.04400062561035,16.229999542236328,16.530000686645508,465400,16.530000686645508
ARQQ,2025-02-18,15.979999542236328,16.530000686645508,15.550000190734863,15.890000343322754,469500,15.890000343322754
ARQQ,2025-02-19,15.800000190734863,17.0,15.324000358581543,15.600000381469727,481200,15.600000381469727
ARQQ,2025-02-20,16.100000381469727,16.989999771118164,16.100000381469727,16.610000610351562,550900,16.610000610351562
ARQQ,2025-02-21,17.25,17.733999252319336,15.6899995803833,16.0,461000,16.0
ARQQ,2025-02-24,15.329999923706055,15.8100004196167,13.574999809265137,14.020000457763672,424900,14.020000457763672
ARQQ,2025-02-25,13.630000114440918,13.9399995803833,12.885000228881836,13.380000114440918,274800,13.380000114440918
ARQQ,2025-02-26,13.529999732971191,14.121999740600586,13.390000343322754,13.579999923706055,190100,13.579999923706055
ARQQ,2025-02-27,14.0,14.0,12.520000457763672,12.550000190734863,177100,12.550000190734863
ARQQ,2025-02-28,12.220000267028809,13.375,11.800000190734863,12.710000038146973,157500,12.710000038146973
ARQQ,2025-03-03,13.59000015258789,14.020000457763672,12.100000381469727,12.300000190734863,272600,12.300000190734863
ARQQ,2025-03-04,11.470000267028809,12.289999961853027,11.039999961853027,11.989999771118164,312100,11.989999771118164
ARQQ,2025-03-05,12.199999809265137,13.289999961853027,11.89900016784668,13.239999771118164,206000,13.239999771118164
ARQQ,2025-03-06,12.880000114440918,13.29800033569336,12.319999694824219,12.8100004196167,164100,12.8100004196167
ARQQ,2025-03-07,12.739999771118164,12.989999771118164,12.010000228881836,12.609999656677246,155600,12.609999656677246
ARQQ,2025-03-10,12.3100004196167,12.3100004196167,11.0600004196167,11.25,183800,11.25
ARQQ,2025-03-11,11.260000228881836,12.0,11.149999618530273,11.8100004196167,141900,11.8100004196167
ARQQ,2025-03-12,12.350000381469727,13.449999809265137,12.1899995803833,13.390000343322754,197600,13.390000343322754
ARQQ,2025-03-13,13.390000343322754,14.40999984741211,12.5,12.970000267028809,282900,12.970000267028809
ARQQ,2025-03-14,13.199999809265137,15.25,13.199999809265137,15.0,609300,15.0
ARQQ,2025-03-17,17.09000015258789,23.889999389648438,16.030000686645508,23.540000915527344,2858900,23.540000915527344
ARQQ,2025-03-18,20.450000762939453,23.200000762939453,18.010000228881836,20.280000686645508,2198400,20.280000686645508
ARQQ,2025-03-19,21.079999923706055,21.889999389648438,18.201000213623047,18.93000030517578,758400,18.93000030517578
ARQQ,2025-03-20,18.56999969482422,18.636999130249023,17.010000228881836,17.969999313354492,558900,17.969999313354492
ARQQ,2025-03-21,17.0,18.100000381469727,16.5,17.729999542236328,348700,17.729999542236328
ARQQ,2025-03-24,19.5,20.700000762939453,18.299999237060547,19.399999618530273,691500,19.399999618530273
ARQQ,2025-03-25,19.06999969482422,19.549999237060547,17.899999618530273,18.149999618530273,363100,18.149999618530273
ARQQ,2025-03-26,18.260000228881836,19.200000762939453,16.8700008392334,17.229999542236328,318300,17.229999542236328
ARQQ,2025-03-27,16.799999237060547,17.600000381469727,16.540000915527344,16.719999313354492,150200,16.719999313354492
ARQQ,2025-03-28,16.1299991607666,16.549999237060547,15.010000228881836,15.0600004196167,302700,15.0600004196167
ARQQ,2025-03-31,14.170000076293945,15.180000305175781,13.8100004196167,13.859999656677246,290800,13.859999656677246
ARQQ,2025-04-01,14.020000457763672,14.322999954223633,13.239999771118164,13.420000076293945,230300,13.420000076293945
ARQQ,2025-04-02,13.170000076293945,14.149999618530273,13.107000350952148,13.859999656677246,270100,13.859999656677246
ARQQ,2025-04-03,13.0,13.779999732971191,12.649999618530273,13.199999809265137,150200,13.199999809265137
ARQQ,2025-04-04,12.449999809265137,12.737000465393066,11.60200023651123,12.020000457763672,253200,12.020000457763672
ARQQ,2025-04-07,11.0,13.793000221252441,11.0,12.90999984741211,284700,12.90999984741211
ARQQ,2025-04-08,14.020000457763672,14.390000343322754,12.026000022888184,12.279999732971191,248000,12.279999732971191
ARQQ,2025-04-09,12.039999961853027,13.890000343322754,11.579999923706055,13.430000305175781,320700,13.430000305175781
ARQQ,2025-04-10,13.4399995803833,15.350000381469727,13.25,14.369999885559082,406400,14.369999885559082
ARQQ,2025-04-11,14.65999984741211,15.380000114440918,14.0,15.0,331400,15.0
ARQQ,2025-04-14,16.0,16.0,14.220000267028809,14.979999542236328,241100,14.979999542236328
ARQQ,2025-04-15,14.979999542236328,15.199999809265137,14.54699993133545,14.789999961853027,173900,14.789999961853027
ARQQ,2025-04-16,14.3100004196167,14.640000343322754,13.800000190734863,14.420000076293945,192200,14.420000076293945
ARQQ,2025-04-17,14.875,15.305999755859375,14.59000015258789,14.949999809265137,132000,14.949999809265137
ARQQ,2025-04-21,14.75,14.75,13.279999732971191,13.34000015258789,134400,13.34000015258789
ARQQ,2025-04-22,13.399999618530273,14.0,13.109999656677246,13.649999618530273,129900,13.649999618530273
ARQQ,2025-04-23,14.420000076293945,15.045999526977539,14.300000190734863,14.550000190734863,127100,14.550000190734863
ARQQ,2025-04-24,14.760000228881836,15.279999732971191,14.6899995803833,15.100000381469727,273200,15.100000381469727
ARQQ,2025-04-25,15.0,15.425000190734863,14.760000228881836,15.149999618530273,219400,15.149999618530273
ARQQ,2025-04-28,15.3100004196167,15.715999603271484,14.850000381469727,15.289999961853027,184000,15.289999961853027
ARQQ,2025-04-29,15.699999809265137,16.799999237060547,15.510000228881836,16.5,473300,16.5
ARQQ,2025-04-30,16.360000610351562,16.524999618530273,15.350000381469727,15.5,308100,15.5
ARQQ,2025-05-01,16.149999618530273,18.239999771118164,16.149999618530273,16.700000762939453,514400,16.700000762939453
ARQQ,2025-05-02,17.5,17.5,16.15999984741211,16.899999618530273,466000,16.899999618530273
ARQQ,2025-05-05,16.469999313354492,16.684999465942383,15.960000038146973,16.110000610351562,183100,16.110000610351562
ARQQ,2025-05-06,15.600000381469727,15.899999618530273,15.0,15.300000190734863,204700,15.300000190734863
