symbol,date,open,high,low,close,volume,adjclose,dividends
SSSS,2025-01-02,5.980000019073486,6.119999885559082,5.809999942779541,5.849999904632568,135700,5.686042785644531,0.0
SSSS,2025-01-03,5.900000095367432,5.960000038146973,5.739999771118164,5.920000076293945,95400,5.754080772399902,0.0
SSSS,2025-01-06,5.920000076293945,6.090000152587891,5.840000152587891,5.840000152587891,178300,5.676323413848877,0.0
SSSS,2025-01-07,5.829999923706055,5.940000057220459,5.639999866485596,5.730000019073486,122000,5.569406032562256,0.0
SSSS,2025-01-08,5.730000019073486,5.800000190734863,5.659999847412109,5.739999771118164,41900,5.57912540435791,0.0
SSSS,2025-01-10,5.659999847412109,5.809999942779541,5.590000152587891,5.75,111500,5.588845252990723,0.0
SSSS,2025-01-13,5.650000095367432,5.840000152587891,5.610000133514404,5.769999980926514,86200,5.608284950256348,0.0
SSSS,2025-01-14,5.789999961853027,5.889999866485596,5.659999847412109,5.75,79200,5.588845252990723,0.0
SSSS,2025-01-15,5.840000152587891,6.0,5.820000171661377,5.869999885559082,153500,5.705482006072998,0.0
SSSS,2025-01-16,6.110000133514404,6.739999771118164,6.090000152587891,6.659999847412109,852000,6.47334098815918,0.0
SSSS,2025-01-17,6.559999942779541,6.610000133514404,6.260000228881836,6.340000152587891,332200,6.162309646606445,0.0
SSSS,2025-01-21,6.489999771118164,6.570000171661377,6.210000038146973,6.420000076293945,189500,6.240067481994629,0.0
SSSS,2025-01-22,6.349999904632568,6.420000076293945,6.21999979019165,6.25,134300,6.074831962585449,0.0
SSSS,2025-01-23,6.25,6.550000190734863,6.210000038146973,6.53000020980835,137700,6.34698486328125,0.0
SSSS,2025-01-24,6.559999942779541,6.639999866485596,6.300000190734863,6.309999942779541,116300,6.133150100708008,0.0
SSSS,2025-01-27,5.820000171661377,5.820000171661377,5.260000228881836,5.360000133514404,613400,5.209775924682617,0.0
SSSS,2025-01-28,5.449999809265137,5.46999979019165,5.230000019073486,5.320000171661377,142900,5.170897006988525,0.0
SSSS,2025-01-29,5.329999923706055,5.449999809265137,5.289999961853027,5.309999942779541,149100,5.161177158355713,0.0
SSSS,2025-01-30,5.289999961853027,5.71999979019165,5.289999961853027,5.46999979019165,555000,5.31669282913208,0.0
SSSS,2025-01-31,5.449999809265137,5.650000095367432,5.119999885559082,5.309999942779541,355300,5.161177158355713,0.0
SSSS,2025-02-03,5.210000038146973,5.28000020980835,5.0,5.230000019073486,241600,5.083419322967529,0.0
SSSS,2025-02-04,5.269999980926514,5.440000057220459,5.260000228881836,5.420000076293945,80900,5.268094539642334,0.0
SSSS,2025-02-05,5.420000076293945,5.75,5.420000076293945,5.659999847412109,133900,5.501367568969727,0.0
SSSS,2025-02-06,5.670000076293945,5.690000057220459,5.460000038146973,5.539999961853027,93400,5.384730815887451,0.0
SSSS,2025-02-07,5.599999904632568,5.949999809265137,5.539999961853027,5.679999828338623,149300,5.520807266235352,0.0
SSSS,2025-02-10,5.78000020980835,6.5,5.650000095367432,6.170000076293945,1570400,5.997074127197266,0.0
SSSS,2025-02-11,6.199999809265137,6.829999923706055,5.860000133514404,5.929999828338623,1134000,5.763800621032715,0.0
SSSS,2025-02-12,5.909999847412109,6.139999866485596,5.849999904632568,6.119999885559082,233000,5.948475360870361,0.0
SSSS,2025-02-13,6.179999828338623,6.400000095367432,5.760000228881836,6.349999904632568,403800,6.1720290184021,0.0
SSSS,2025-02-14,6.349999904632568,6.449999809265137,6.099999904632568,6.199999809265137,118300,6.026233196258545,0.0
SSSS,2025-02-18,6.199999809265137,6.340000152587891,6.079999923706055,6.320000171661377,129600,6.1428704261779785,0.0
SSSS,2025-02-19,6.230000019073486,6.670000076293945,6.179999828338623,6.590000152587891,200800,6.405303001403809,0.0
SSSS,2025-02-20,6.559999942779541,6.559999942779541,6.28000020980835,6.420000076293945,86400,6.240067481994629,0.0
SSSS,2025-02-21,6.460000038146973,6.510000228881836,5.889999866485596,5.920000076293945,189600,5.754080772399902,0.0
SSSS,2025-02-24,5.909999847412109,6.019999980926514,5.550000190734863,5.619999885559082,245400,5.462488651275635,0.0
SSSS,2025-02-25,5.460000038146973,5.590000152587891,5.21999979019165,5.440000057220459,251100,5.287533760070801,0.0
SSSS,2025-02-26,5.440000057220459,5.610000133514404,5.400000095367432,5.46999979019165,64600,5.31669282913208,0.0
SSSS,2025-02-27,5.949999809265137,6.679999828338623,5.949999809265137,6.559999942779541,1176700,6.376143455505371,0.0
SSSS,2025-02-28,6.480000019073486,6.579999923706055,6.199999809265137,6.5,313900,6.3178253173828125,0.0
SSSS,2025-03-03,6.5,6.550000190734863,6.059999942779541,6.130000114440918,271700,5.958195209503174,0.0
SSSS,2025-03-04,6.079999923706055,6.139999866485596,5.829999923706055,5.949999809265137,349700,5.783239841461182,0.0
SSSS,2025-03-05,5.96999979019165,6.039999961853027,5.71999979019165,5.880000114440918,144000,5.7152018547058105,0.0
SSSS,2025-03-06,5.619999885559082,5.619999885559082,5.079999923706055,5.309999942779541,603400,5.161177158355713,0.0
SSSS,2025-03-07,5.309999942779541,5.460000038146973,4.989999771118164,5.449999809265137,256800,5.297253131866455,0.0
