symbol,date,open,high,low,close,volume,adjclose,dividends
DCOMP,2025-01-02,19.030000686645508,19.649999618530273,19.030000686645508,19.649999618530273,9900,18.63884925842285,0.0
DCOMP,2025-01-03,19.420000076293945,19.739999771118164,19.420000076293945,19.709999084472656,9200,18.69576072692871,0.0
DCOMP,2025-01-06,19.68000030517578,19.950000762939453,19.56999969482422,19.691999435424805,7300,18.678686141967773,0.0
DCOMP,2025-01-07,19.704999923706055,19.80500030517578,19.579999923706055,19.780000686645508,3200,18.76215934753418,0.0
DCOMP,2025-01-08,19.829999923706055,19.989999771118164,19.704999923706055,19.989999771118164,11000,18.961353302001953,0.0
DCOMP,2025-01-10,19.8700008392334,20.049999237060547,19.6200008392334,19.850000381469727,8500,18.82855796813965,0.0
DCOMP,2025-01-13,19.6200008392334,19.84000015258789,19.600000381469727,19.84000015258789,4900,18.81907081604004,0.0
DCOMP,2025-01-14,20.0,20.0,19.72599983215332,19.899999618530273,4700,18.87598419189453,0.0
DCOMP,2025-01-15,20.100000381469727,20.1299991607666,19.979999542236328,19.979999542236328,2600,18.951868057250977,0.0
DCOMP,2025-01-16,20.11400032043457,20.389999389648438,19.79599952697754,20.3700008392334,10300,19.321800231933594,0.0
DCOMP,2025-01-17,20.5,20.5,20.200000762939453,20.350000381469727,4000,19.302827835083008,0.0
DCOMP,2025-01-21,20.450000762939453,20.469999313354492,20.100000381469727,20.420000076293945,2700,19.369226455688477,0.0
DCOMP,2025-01-22,20.20599937438965,20.420000076293945,20.139999389648438,20.410999298095703,1900,19.360689163208008,0.0
DCOMP,2025-01-23,20.149999618530273,20.479999542236328,20.128000259399414,20.440000534057617,1300,19.38819694519043,0.0
DCOMP,2025-01-24,20.5,20.729999542236328,20.479999542236328,20.549999237060547,4500,19.492534637451172,0.0
DCOMP,2025-01-27,20.540000915527344,20.69499969482422,20.315000534057617,20.59000015258789,4700,19.530479431152344,0.0
DCOMP,2025-01-28,20.700000762939453,20.700000762939453,20.600000381469727,20.600000381469727,1300,19.53996467590332,0.0
DCOMP,2025-01-29,20.600000381469727,20.600000381469727,20.600000381469727,20.600000381469727,0,19.53996467590332,0.0
DCOMP,2025-01-30,20.56999969482422,20.600000381469727,20.5,20.600000381469727,1500,19.53996467590332,0.0
DCOMP,2025-01-31,20.469999313354492,20.600000381469727,19.549999237060547,19.6200008392334,84500,18.610393524169922,0.0
DCOMP,2025-02-03,19.690000534057617,19.96500015258789,19.459999084472656,19.459999084472656,15200,18.45862579345703,0.0
DCOMP,2025-02-04,19.399999618530273,19.68000030517578,19.399999618530273,19.667999267578125,4800,18.655921936035156,0.0
DCOMP,2025-02-05,19.719999313354492,19.969999313354492,19.719999313354492,19.856000900268555,5500,18.83424949645996,0.0
DCOMP,2025-02-06,19.440000534057617,19.739999771118164,19.440000534057617,19.450000762939453,8500,18.774402618408203,0.344
DCOMP,2025-02-07,19.309999465942383,19.459999084472656,19.06999969482422,19.450000762939453,6100,18.774402618408203,0.0
DCOMP,2025-02-10,19.1299991607666,19.5,19.1299991607666,19.200000762939453,7900,18.5330867767334,0.0
DCOMP,2025-02-11,19.190000534057617,19.506999969482422,18.989999771118164,19.399999618530273,5500,18.726139068603516,0.0
DCOMP,2025-02-12,19.059999465942383,19.399999618530273,18.899999618530273,19.06999969482422,10000,18.407602310180664,0.0
DCOMP,2025-02-13,19.100000381469727,19.25,19.0,19.110000610351562,7000,18.446212768554688,0.0
DCOMP,2025-02-14,19.270000457763672,19.281999588012695,19.079999923706055,19.204999923706055,4700,18.537912368774414,0.0
DCOMP,2025-02-18,19.290000915527344,19.299999237060547,19.079999923706055,19.079999923706055,6500,18.417255401611328,0.0
DCOMP,2025-02-19,19.170000076293945,19.280000686645508,18.959999084472656,19.18000030517578,4400,18.513782501220703,0.0
DCOMP,2025-02-20,19.040000915527344,19.15999984741211,19.0,19.010000228881836,8800,18.349685668945312,0.0
DCOMP,2025-02-21,18.979999542236328,19.08099937438965,18.850000381469727,19.08099937438965,7800,18.4182186126709,0.0
DCOMP,2025-02-24,19.09000015258789,19.139999389648438,19.05299949645996,19.079999923706055,2600,18.417255401611328,0.0
DCOMP,2025-02-25,19.1200008392334,19.329999923706055,19.049999237060547,19.329999923706055,6200,18.658571243286133,0.0
DCOMP,2025-02-26,19.3700008392334,19.3700008392334,19.200000762939453,19.329999923706055,1900,18.658571243286133,0.0
DCOMP,2025-02-27,19.149999618530273,19.579999923706055,18.950000762939453,19.399999618530273,8600,18.726139068603516,0.0
DCOMP,2025-02-28,19.399999618530273,19.6200008392334,19.31999969482422,19.31999969482422,4500,18.64891815185547,0.0
DCOMP,2025-03-03,19.440000534057617,19.600000381469727,19.049999237060547,19.399999618530273,7900,18.726139068603516,0.0
DCOMP,2025-03-04,19.479999542236328,19.479999542236328,19.125999450683594,19.290000915527344,3300,18.61996078491211,0.0
DCOMP,2025-03-05,19.520000457763672,19.579999923706055,19.091999053955078,19.579999923706055,2600,18.899887084960938,0.0
DCOMP,2025-03-06,19.406999588012695,19.406999588012695,19.406999588012695,19.406999588012695,200,18.73289680480957,0.0
DCOMP,2025-03-07,19.395000457763672,19.517000198364258,19.31999969482422,19.429000854492188,6500,18.754133224487305,0.0
DCOMP,2025-03-10,19.200000762939453,19.479999542236328,19.200000762939453,19.239999771118164,6900,18.57169532775879,0.0
DCOMP,2025-03-11,19.290000915527344,19.389999389648438,19.110000610351562,19.270000457763672,5000,18.600656509399414,0.0
DCOMP,2025-03-12,19.25,19.309999465942383,19.25,19.309999465942383,1100,18.639265060424805,0.0
DCOMP,2025-03-13,19.280000686645508,19.5,19.280000686645508,19.3700008392334,2700,18.69718360900879,0.0
DCOMP,2025-03-14,19.469999313354492,19.469999313354492,19.31999969482422,19.399999618530273,8000,18.726139068603516,0.0
DCOMP,2025-03-17,19.649999618530273,19.649999618530273,19.25,19.549999237060547,6600,18.870927810668945,0.0
DCOMP,2025-03-18,19.360000610351562,19.479999542236328,19.360000610351562,19.479999542236328,1100,18.803359985351562,0.0
DCOMP,2025-03-19,19.3700008392334,19.56999969482422,19.280000686645508,19.479999542236328,3600,18.803359985351562,0.0
DCOMP,2025-03-20,19.31999969482422,19.628999710083008,19.31999969482422,19.628999710083008,500,18.947185516357422,0.0
DCOMP,2025-03-21,19.51799964904785,19.535999298095703,19.309999465942383,19.5,5200,18.82266616821289,0.0
DCOMP,2025-03-24,19.649999618530273,19.649999618530273,19.270000457763672,19.40999984741211,2700,18.73579216003418,0.0
DCOMP,2025-03-25,19.59000015258789,19.600000381469727,19.584999084472656,19.600000381469727,1300,18.919193267822266,0.0
DCOMP,2025-03-26,19.489999771118164,19.510000228881836,19.43000030517578,19.475000381469727,5100,18.79853630065918,0.0
DCOMP,2025-03-27,19.450000762939453,19.5,19.26099967956543,19.5,5500,18.82266616821289,0.0
DCOMP,2025-03-28,19.329999923706055,19.450000762939453,19.100000381469727,19.100000381469727,4700,18.436559677124023,0.0
DCOMP,2025-03-31,19.229999542236328,19.25,18.952999114990234,19.25,5300,18.581348419189453,0.0
DCOMP,2025-04-01,19.399999618530273,19.399999618530273,19.18000030517578,19.399999618530273,3200,18.726139068603516,0.0
DCOMP,2025-04-02,19.290000915527344,19.389999389648438,19.229999542236328,19.350000381469727,5400,18.677875518798828,0.0
DCOMP,2025-04-03,19.040000915527344,19.367000579833984,18.979999542236328,19.25,6100,18.581348419189453,0.0
DCOMP,2025-04-04,18.649999618530273,19.200000762939453,18.649999618530273,19.049999237060547,3000,18.388296127319336,0.0
DCOMP,2025-04-07,18.6200008392334,19.510000228881836,18.239999771118164,18.572999954223633,5800,17.92786407470703,0.0
DCOMP,2025-04-08,18.559999465942383,18.799999237060547,18.260000228881836,18.700000762939453,9100,18.050453186035156,0.0
DCOMP,2025-04-09,18.5,19.25,17.510000228881836,18.764999389648438,9300,18.113195419311523,0.0
DCOMP,2025-04-10,18.510000228881836,18.510000228881836,17.850000381469727,18.149999618530273,8000,17.51955795288086,0.0
DCOMP,2025-04-11,18.010000228881836,19.0,17.700000762939453,18.100000381469727,4300,17.471296310424805,0.0
DCOMP,2025-04-14,17.90999984741211,19.25,17.90999984741211,18.270000457763672,17000,17.63538932800293,0.0
DCOMP,2025-04-15,18.600000381469727,18.649999618530273,17.81999969482422,18.350000381469727,7200,17.71261215209961,0.0
DCOMP,2025-04-16,18.389999389648438,18.799999237060547,18.261999130249023,18.549999237060547,2000,17.905662536621094,0.0
