symbol,date,open,high,low,close,volume,adjclose,splits
SBLX,2025-01-02,10.880000114440918,11.84000015258789,10.880000114440918,11.680000305175781,11544,11.680000305175781,0.0
SBLX,2025-01-03,11.84000015258789,12.319999694824219,11.199999809265137,11.84000015258789,9663,11.84000015258789,0.0
SBLX,2025-01-06,11.84000015258789,12.479999542236328,11.680000305175781,11.84000015258789,12538,11.84000015258789,0.0
SBLX,2025-01-07,11.84000015258789,12.479999542236328,11.680000305175781,12.15999984741211,16631,12.15999984741211,0.0
SBLX,2025-01-08,12.15999984741211,12.15999984741211,10.720000267028809,11.359999656677246,11469,11.359999656677246,0.0
SBLX,2025-01-10,11.359999656677246,11.359999656677246,10.720000267028809,10.880000114440918,3338,10.880000114440918,0.0
SBLX,2025-01-13,10.880000114440918,11.039999961853027,10.239999771118164,10.5600004196167,7600,10.5600004196167,0.0
SBLX,2025-01-14,10.5600004196167,11.520000457763672,10.399999618530273,11.199999809265137,4588,11.199999809265137,0.0
SBLX,2025-01-15,11.199999809265137,11.359999656677246,10.5600004196167,11.199999809265137,7175,11.199999809265137,0.0
SBLX,2025-01-16,10.880000114440918,11.520000457763672,10.720000267028809,11.199999809265137,10388,11.199999809265137,0.0
SBLX,2025-01-17,11.359999656677246,11.359999656677246,10.880000114440918,11.199999809265137,2644,11.199999809265137,0.0
SBLX,2025-01-21,11.199999809265137,11.680000305175781,10.720000267028809,11.199999809265137,4969,11.199999809265137,0.0
SBLX,2025-01-22,11.359999656677246,11.680000305175781,10.5600004196167,11.039999961853027,12063,11.039999961853027,0.0
SBLX,2025-01-23,10.720000267028809,11.039999961853027,10.239999771118164,10.5600004196167,10350,10.5600004196167,0.0
SBLX,2025-01-24,10.399999618530273,11.199999809265137,10.239999771118164,10.720000267028809,3456,10.720000267028809,0.0
SBLX,2025-01-27,10.399999618530273,11.039999961853027,10.239999771118164,10.399999618530273,2444,10.399999618530273,0.0
SBLX,2025-01-28,10.720000267028809,10.720000267028809,10.079999923706055,10.720000267028809,4331,10.720000267028809,0.0
SBLX,2025-01-29,10.399999618530273,10.720000267028809,10.079999923706055,10.399999618530273,3550,10.399999618530273,0.0
SBLX,2025-01-30,10.399999618530273,10.880000114440918,10.079999923706055,10.880000114440918,12431,10.880000114440918,0.0
SBLX,2025-01-31,10.399999618530273,11.039999961853027,10.399999618530273,10.5600004196167,4450,10.5600004196167,0.0
SBLX,2025-02-03,10.720000267028809,10.880000114440918,10.079999923706055,10.399999618530273,1450,10.399999618530273,0.0
SBLX,2025-02-04,10.399999618530273,10.720000267028809,10.239999771118164,10.5600004196167,2013,10.5600004196167,0.0
SBLX,2025-02-05,10.5600004196167,10.5600004196167,10.239999771118164,10.399999618530273,1581,10.399999618530273,0.0
SBLX,2025-02-06,10.239999771118164,10.5600004196167,10.239999771118164,10.239999771118164,1138,10.239999771118164,0.0
SBLX,2025-02-07,10.239999771118164,10.5600004196167,10.239999771118164,10.239999771118164,3756,10.239999771118164,0.0
SBLX,2025-02-10,10.239999771118164,10.239999771118164,9.920000076293945,10.079999923706055,3700,10.079999923706055,0.0
SBLX,2025-02-11,9.760000228881836,10.399999618530273,9.600000381469727,10.079999923706055,1338,10.079999923706055,0.0
SBLX,2025-02-12,10.239999771118164,10.5600004196167,10.079999923706055,10.079999923706055,725,10.079999923706055,0.0
SBLX,2025-02-13,10.239999771118164,10.399999618530273,10.079999923706055,10.079999923706055,1081,10.079999923706055,0.0
SBLX,2025-02-14,10.079999923706055,11.520000457763672,10.079999923706055,10.880000114440918,15981,10.880000114440918,0.0
SBLX,2025-02-18,11.520000457763672,11.680000305175781,10.880000114440918,11.520000457763672,5100,11.520000457763672,0.0
SBLX,2025-02-19,12.800000190734863,13.600000381469727,7.840000152587891,9.600000381469727,200244,9.600000381469727,0.0
SBLX,2025-02-20,9.600000381469727,10.079999923706055,9.600000381469727,9.920000076293945,5256,9.920000076293945,0.0
SBLX,2025-02-21,9.600000381469727,9.920000076293945,9.4399995803833,9.4399995803833,5294,9.4399995803833,0.0
SBLX,2025-02-24,9.4399995803833,9.600000381469727,8.800000190734863,9.119999885559082,6338,9.119999885559082,0.0
SBLX,2025-02-25,9.119999885559082,9.119999885559082,8.479999542236328,8.800000190734863,6994,8.800000190734863,0.0
SBLX,2025-02-26,8.800000190734863,9.760000228881836,8.800000190734863,9.4399995803833,5100,9.4399995803833,0.0
SBLX,2025-02-27,9.119999885559082,9.4399995803833,8.479999542236328,9.119999885559082,1681,9.119999885559082,0.0
SBLX,2025-02-28,8.960000038146973,9.4399995803833,7.840000152587891,9.119999885559082,5763,9.119999885559082,0.0
SBLX,2025-03-03,9.119999885559082,9.279999732971191,8.640000343322754,8.640000343322754,1356,8.640000343322754,0.0
SBLX,2025-03-04,8.15999984741211,8.640000343322754,8.0,8.479999542236328,3438,8.479999542236328,0.0
SBLX,2025-03-05,8.800000190734863,8.800000190734863,8.479999542236328,8.640000343322754,2406,8.640000343322754,0.0
SBLX,2025-03-06,8.15999984741211,9.119999885559082,8.15999984741211,8.960000038146973,1594,8.960000038146973,0.0
SBLX,2025-03-07,8.319999694824219,9.4399995803833,8.319999694824219,9.119999885559082,2481,9.119999885559082,0.0
SBLX,2025-03-10,8.479999542236328,9.4399995803833,8.0,8.319999694824219,7938,8.319999694824219,0.0
SBLX,2025-03-11,8.319999694824219,8.319999694824219,8.0,8.15999984741211,1531,8.15999984741211,0.0
SBLX,2025-03-12,8.800000190734863,8.800000190734863,8.15999984741211,8.479999542236328,831,8.479999542236328,0.0
SBLX,2025-03-13,8.15999984741211,8.319999694824219,8.15999984741211,8.319999694824219,1688,8.319999694824219,0.0
SBLX,2025-03-14,8.640000343322754,9.119999885559082,8.15999984741211,8.960000038146973,1119,8.960000038146973,0.0
SBLX,2025-03-17,8.319999694824219,8.800000190734863,8.15999984741211,8.319999694824219,1263,8.319999694824219,0.0
SBLX,2025-03-18,8.319999694824219,8.479999542236328,8.15999984741211,8.15999984741211,2144,8.15999984741211,0.0
SBLX,2025-03-19,8.319999694824219,8.800000190734863,8.15999984741211,8.15999984741211,456,8.15999984741211,0.0
SBLX,2025-03-20,8.800000190734863,8.800000190734863,8.319999694824219,8.479999542236328,819,8.479999542236328,0.0
SBLX,2025-03-21,8.15999984741211,8.800000190734863,8.15999984741211,8.479999542236328,1300,8.479999542236328,0.0
SBLX,2025-03-24,8.319999694824219,8.640000343322754,8.15999984741211,8.479999542236328,1263,8.479999542236328,0.0
