timestamp,open,high,low,close,volume
2025-09-04 09:30:00,3.955,3.96,3.82,3.83,504636
2025-09-04 09:31:00,3.84,3.85,3.6804,3.71,326787
2025-09-04 09:32:00,3.6909,3.85,3.69,3.735,546020
2025-09-04 09:33:00,3.735,3.76,3.68,3.731,210854
2025-09-04 09:34:00,3.735,3.77,3.73,3.7573,93529
2025-09-04 09:35:00,3.76,3.84,3.75,3.8392,276514
2025-09-04 09:36:00,3.835,3.9,3.825,3.8713,113804
2025-09-04 09:37:00,3.88,3.9,3.8611,3.87,48909
2025-09-04 09:38:00,3.8697,3.87,3.84,3.865,36812
2025-09-04 09:39:00,3.865,3.87,3.81,3.8339,120394
2025-09-04 09:40:00,3.8299,3.8794,3.8299,3.871,79671
2025-09-04 09:41:00,3.8799,3.92,3.8731,3.905,95770
2025-09-04 09:42:00,3.908,3.92,3.9,3.9012,57912
2025-09-04 09:43:00,3.905,3.95,3.9,3.9499,80384
2025-09-04 09:44:00,3.9442,3.99,3.94,3.9691,104209
2025-09-04 09:45:00,3.965,3.9865,3.93,3.9865,133835
2025-09-04 09:46:00,3.9858,4.05,3.98,4.015,140785
2025-09-04 09:47:00,4.0189,4.025,3.97,3.9708,114242
2025-09-04 09:48:00,3.97,3.97,3.93,3.94,80292
2025-09-04 09:49:00,3.93,3.96,3.93,3.9412,69333
2025-09-04 09:50:00,3.9493,3.9493,3.88,3.8832,120957
2025-09-04 09:51:00,3.885,3.89,3.8501,3.8893,100598
2025-09-04 09:52:00,3.885,3.94,3.86,3.8609,111753
2025-09-04 09:53:00,3.87,3.9491,3.8612,3.945,63987
2025-09-04 09:54:00,3.9465,3.9465,3.89,3.9012,48166
2025-09-04 09:55:00,3.905,3.905,3.78,3.81,311688
2025-09-04 09:56:00,3.812787,3.812787,3.75,3.7772,165400
2025-09-04 09:57:00,3.7708,3.7788,3.72,3.7535,92530
2025-09-04 09:58:00,3.7546,3.7599,3.7213,3.7501,78843
2025-09-04 09:59:00,3.751,3.8,3.73,3.7986,124678
2025-09-04 10:00:00,3.79,3.7986,3.74,3.74,70595
2025-09-04 10:01:00,3.7388,3.7388,3.71,3.72,100762
2025-09-04 10:02:00,3.725,3.725,3.6611,3.68,76801
2025-09-04 10:03:00,3.67,3.6958,3.66,3.671,115416
2025-09-04 10:04:00,3.6758,3.69,3.675,3.6835,39573
2025-09-04 10:05:00,3.685,3.72,3.6825,3.7188,60577
2025-09-04 10:06:00,3.72,3.72,3.69,3.7,91651
2025-09-04 10:07:00,3.7088,3.7196,3.7,3.709,32493
2025-09-04 10:08:00,3.7012,3.71,3.691,3.691,17282
2025-09-04 10:09:00,3.695,3.6989,3.6645,3.665,72676
2025-09-04 10:10:00,3.6601,3.67,3.65,3.67,78863
2025-09-04 10:11:00,3.66,3.66,3.63,3.6374,126335
2025-09-04 10:12:00,3.635,3.64,3.61,3.6101,118540
2025-09-04 10:13:00,3.6275,3.63,3.59,3.611,196894
2025-09-04 10:14:00,3.6108,3.6681,3.6108,3.6395,82653
2025-09-04 10:15:00,3.6297,3.6501,3.6224,3.6501,108393
2025-09-04 10:16:00,3.6587,3.6587,3.6,3.615,104865
2025-09-04 10:17:00,3.61,3.62,3.59,3.5912,50002
2025-09-04 10:18:00,3.595,3.595,3.5501,3.5599,123022
2025-09-04 10:19:00,3.5595,3.583,3.55,3.575,128564
2025-09-04 10:20:00,3.575,3.6,3.575,3.59,91004
2025-09-04 10:21:00,3.598,3.598,3.57,3.5899,101573
2025-09-04 10:22:00,3.57,3.6099,3.565,3.6,80098
2025-09-04 10:23:00,3.595,3.6589,3.59,3.6589,175329
2025-09-04 10:24:00,3.655,3.7,3.645,3.699,128916
2025-09-04 10:25:00,3.695,3.74,3.6938,3.73,122221
2025-09-04 10:26:00,3.738,3.77,3.72,3.76,153126
2025-09-04 10:27:00,3.755,3.78,3.75,3.775,61985
2025-09-04 10:28:00,3.775,3.82,3.77,3.82,148982
2025-09-04 10:29:00,3.82,3.89,3.8,3.89,185230
2025-09-04 10:30:00,3.885,3.94,3.88,3.89,170712
2025-09-04 10:31:00,3.9,3.91,3.8399,3.859,98896
2025-09-04 10:32:00,3.8502,3.87,3.84,3.865,48374
2025-09-04 10:33:00,3.865,3.94,3.86,3.9101,95912
2025-09-04 10:34:00,3.91,3.92,3.91,3.9189,24338
2025-09-04 10:35:00,3.915,3.93,3.885,3.92,79558
2025-09-04 10:36:00,3.915,3.92,3.9,3.915,36384
2025-09-04 10:37:00,3.9103,3.93,3.9,3.9237,40204
2025-09-04 10:38:00,3.9298,3.9298,3.91,3.915,17386
2025-09-04 10:39:00,3.9158,3.92,3.91,3.9102,22314
2025-09-04 10:40:00,3.915,3.9198,3.9109,3.9113,4282
2025-09-04 10:41:00,3.9101,3.9199,3.895,3.9158,59874
2025-09-04 10:42:00,3.915,3.94,3.9,3.9299,50070
2025-09-04 10:43:00,3.9201,3.94,3.911,3.911,24752
2025-09-04 10:44:00,3.91,3.919,3.9,3.9103,28336
2025-09-04 10:45:00,3.92,3.93,3.8901,3.895,56489
2025-09-04 10:46:00,3.895,3.91,3.88,3.891,45619
2025-09-04 10:47:00,3.8901,3.9,3.88,3.89,16534
2025-09-04 10:48:00,3.9,3.915,3.89,3.91,195214
2025-09-04 10:49:00,3.901,3.91,3.89,3.9026,39350
2025-09-04 10:50:00,3.9001,3.9001,3.881,3.8889,12091
2025-09-04 10:51:00,3.88,3.89,3.86,3.87,39620
2025-09-04 10:52:00,3.87,3.875,3.85,3.86,40675
2025-09-04 10:53:00,3.86,3.8689,3.84,3.865,117106
2025-09-04 10:54:00,3.86,3.89,3.82,3.869,116032
2025-09-04 10:55:00,3.865,3.88,3.86,3.8781,33531
2025-09-04 10:56:00,3.87,3.8798,3.86,3.86,16312
2025-09-04 10:57:00,3.86,3.86,3.8408,3.8417,8784
2025-09-04 10:58:00,3.845,3.845,3.83,3.8312,13300
2025-09-04 10:59:00,3.8301,3.8399,3.82,3.82,38727
2025-09-04 11:00:00,3.815,3.825,3.81,3.82,31649
2025-09-04 11:01:00,3.82,3.83,3.8112,3.8216,9802
2025-09-04 11:02:00,3.82,3.8292,3.82,3.825,4169
2025-09-04 11:03:00,3.825,3.825,3.79,3.8088,51002
2025-09-04 11:04:00,3.805,3.805,3.77,3.775,58870
2025-09-04 11:05:00,3.775,3.785,3.75,3.775,82380
2025-09-04 11:06:00,3.7789,3.78,3.7601,3.77,27019
2025-09-04 11:07:00,3.765,3.775,3.7457,3.76,63290
2025-09-04 11:08:00,3.759,3.76,3.73,3.7501,88937
2025-09-04 11:09:00,3.7511,3.7588,3.7301,3.7412,18812
2025-09-04 11:10:00,3.741,3.741,3.715,3.7212,46140
2025-09-04 11:11:00,3.72,3.75,3.68,3.69,166787
