symbol,scan_date,catalyst_type,catalyst_strength,gap_percentage,volume_ratio,quality_score,intraday_return,overnight_return,max_return_3d,close_price,volume,float_shares,short_ratio,short_percent,is_runner
AMDD,2025-11-20,TECHNICAL,0,0.0655913978494623,1.513,85.708,0.1280899317062006,-0.011952179881974254,0.05328683759410766,10.039999961853027,16695800.0,108901572.0,,0.0,False
AMIX,2025-11-17,OTHER,3,0.5268225584594225,1.72967,28.685632517402983,-0.029535838237513202,-0.008695644061371431,0.008695644061371431,1.149999976158142,303678900.0,6532537.0,1.2,0.0414,False
APPS,2025-11-05,TECHNICAL,0,0.3809121621621623,1.51303,80.70848000000001,-0.08646617237734933,-0.005486963245862604,-0.002743481622931302,7.289999961853027,32089900.0,100634572.0,1.89,0.0754,False
ARCT,2025-10-22,FDA,7,-0.5703799654576857,0.54418,38.592718821752655,0.16565660671876103,-0.010398603635680874,0.04852689960726634,11.539999961853027,15239400.0,26275346.0,4.54,0.4893,False
ARDX,2025-10-31,TECHNICAL,0,0.19161676646706588,1.50974,80.65584,-0.05754275201196735,0.0016502028013632506,0.05445543346898013,6.059999942779541,18733300.0,234635428.0,4.55,0.0864,False
AREB,2025-10-22,TECHNICAL,0,0.6960000000000001,2.0,88.5,0.3030303796570284,0.2609301606586296,0.758139443590943,2.1500000953674316,69659500.0,6125617.0,0.06,0.0753,True
AREB,2025-10-23,TECHNICAL,0,0.3587441860465117,2.0000089475850467,88.50014316136074,0.3906307741313288,-0.2599469559765467,-0.21750661469268098,3.7699999809265137,70533300.0,6125617.0,0.06,0.0753,False
AREC,2025-10-20,TECHNICAL,0,0.16625,1.51181,80.68896000000001,0.09364167113735976,-0.027484167847082255,-0.027484167847082255,4.730000019073486,18715000.0,70070887.0,0.86,0.1291,False
AREC,2025-10-27,OTHER,1,-0.21029677419354845,0.51634,14.11974656832064,-0.036414531779627765,-0.049418626007613035,0.1627906783327278,3.440000057220459,12293200.0,70070887.0,0.86,0.1291,False
AREC,2025-10-29,EARNINGS,4,0.08550724637681156,0.51787,24.81207706433676,0.11504420484276646,-0.044973565497526284,0.30687833190755237,3.7799999713897705,13059000.0,70070887.0,0.86,0.1291,True
AREC,2025-11-03,CONTRACT,6,0.3948051948051948,0.86349,36.16907813818242,-0.19028341018873582,-0.08875000476837158,0.059999942779541016,4.0,49610000.0,70070887.0,0.86,0.1291,False
ARRY,2025-11-06,EARNINGS,7,0.03485576923076913,1.19553,40.34570921072827,-0.05423734183285204,-0.034647546692726926,0.14456392529163692,8.369999885559082,15957100.0,139144051.0,5.59,0.2931,False
ARRY,2025-11-10,OTHER,2,0.08782201405152226,0.95649,24.984550551244958,0.023437504157690046,0.007633554442947084,0.033805830246805085,9.170000076293945,9012700.0,139144051.0,5.59,0.2931,False
ARTL,2025-11-04,FDA,7,-0.06333333333333331,0.50031,37.81908380740741,-0.2705882160446357,0.0,0.19301079786200065,1.8600000143051147,6447600.0,2009197.0,0.45,0.1014,False
ASPI,2025-11-07,OTHER,2,0.13968668407310708,0.64271,17.5882507699062,0.2178619976457536,0.01611116197374132,0.0316666497124566,9.0,13959300.0,89680743.0,2.05,0.1943,False
ASST,2025-10-27,OTHER,3,0.37263636363636354,2.0,30.356071325378785,0.1388888336994052,-0.13109758247193112,-0.030487776068545924,1.6399999856948853,1083411300.0,777751183.0,0.74,0.0,False
ASST,2025-10-28,OTHER,2,-0.12804878048780485,2.0000044497049845,25.777776201218018,0.010526389758675215,-0.02777783296726149,0.013888875091517962,1.440000057220459,368233600.0,777751183.0,0.74,0.0,False
ASST,2025-10-29,OTHER,2,-0.03472222222222225,0.72327,19.14189121076389,-0.10714284193759036,-0.0880000114440918,0.14399995803833007,1.25,177267100.0,777751183.0,0.74,0.0,False
ASST,2025-11-03,OTHER,2,-0.03759398496240605,1.0952,21.00268678513819,-0.05925929000184642,-0.0629920668563252,0.275590574093174,1.2699999809265137,151282800.0,777751183.0,0.74,0.0,True
ASST,2025-11-06,OTHER,3,0.0735616438356164,2.000004995553957,28.649593816823565,-0.09657318974939756,-0.048275896655250526,0.18620687727412266,1.4500000476837158,217923700.0,777751183.0,0.74,0.0,False
ASST,2025-11-10,BREAKTHROUGH,6,0.052980132450331174,2.0,46.53271370259995,-0.07500000186264512,-0.020270250677801457,-0.020270250677801457,1.4800000190734863,222567200.0,777751183.0,0.74,0.0,False
ASST,2025-11-14,BREAKTHROUGH,6,0.03478260869565221,2.0,46.174848328230674,0.018868020014566025,-0.03611114146532715,0.06481475042708382,1.0800000429153442,117165400.0,777751183.0,0.74,0.0,False
ASST,2025-11-18,OTHER,2,0.09509615384615383,2.0,28.82447371452992,0.10344829611165131,0.008928562875609045,0.01785712575121809,1.1200000047683716,91849700.0,777751183.0,0.74,0.0,False
ASTI,2025-11-06,FDA,7,0.04687499999999993,0.78444,38.905554996412036,-0.20707068821810048,-0.044586019180546256,0.13375790568267626,1.5700000524520874,9595200.0,3479149.0,0.58,0.0988,False
AUID,2025-11-20,BREAKTHROUGH,10,0.4135802469135802,0.7618,51.70128790169753,-0.1778845668897103,-0.18128658191420835,-0.09941524707693251,1.7100000381469727,63396400.0,11734100.0,2.6,0.0224,False
AUR,2025-11-04,BREAKTHROUGH,6,-0.08019801980198026,0.793,34.800200513525624,-0.092105246646913,0.007803756158349057,0.012263060580006202,4.485000133514404,25375500.0,1203007254.0,7.42,0.1373,False
AXTI,2025-10-31,OTHER,3,0.20423497267759574,0.73514,23.05081013228218,-0.03636365948301373,0.06666663467759029,0.2176101304926394,7.949999809265137,10669600.0,38325836.0,0.63,0.053000003,True
BAER,2025-10-29,CONTRACT,6,0.11176470588235292,1.61776,39.656339809436275,-0.09392263119279107,0.0,0.08536584568052041,1.6399999856948853,23082700.0,37563246.0,0.62,0.032,False
BCG,2025-11-18,OTHER,3,0.4127210884353743,1.22998,31.042073670497924,0.486111124908482,-0.07943928409366018,0.1588784567767748,2.140000104904175,12596000.0,2762483.0,0.36,0.0587,False
BIOA,2025-10-23,OTHER,3,0.287603305785124,0.51185,19.918754132231403,-0.00625002384185791,0.006289332318799776,0.012578664637599553,7.949999809265137,5154200.0,22444895.0,0.72,0.0139999995,False
BITF,2025-11-07,TECHNICAL,0,-0.07398373983739841,1.68454,83.45264,0.060869575433184095,0.0710382470945342,0.07349721548602896,3.6600000858306885,70269500.0,570526632.0,0.81,0.148,False
BITF,2025-11-10,TECHNICAL,0,-0.030054644808743255,1.77978,89.97648,-0.08673473111493771,-0.030726228335209604,-0.008379880455057165,3.5799999237060547,52957800.0,570526632.0,0.81,0.148,False
BITF,2025-11-14,TECHNICAL,0,-0.03523076923076928,2.0000097310342144,93.50015569654744,0.06611563734210188,-0.022868223644765918,0.09689922767163736,2.5799999237060547,80208800.0,570526632.0,0.81,0.148,False
BITF,2025-11-17,TECHNICAL,0,0.03406976744186041,1.80661,90.40576,0.059103599070914635,-0.03370792135437465,0.10486890014565857,2.6700000762939453,60775500.0,570526632.0,0.81,0.148,False
BITF,2025-11-18,TECHNICAL,0,0.03558052434456936,2.0,93.5,0.0658915043880109,0.02363638444380327,0.07272729006680576,2.75,65555500.0,570526632.0,0.81,0.148,False
BITF,2025-11-20,OTHER,1,0.06730769230769224,0.62919,17.230084615384616,-0.05282331037219009,-0.023076901915509953,0.07692309808449005,2.5999999046325684,81168500.0,570526632.0,0.81,0.148,False
BKYI,2025-10-27,OTHER,3,1.4270873912478899,2.00000160474491,30.236949110585336,-0.4631578980390385,-0.029411737206622428,0.1470588029049668,1.0199999809265137,266669300.0,9607746.0,0.09,0.29569998,False
BKYI,2025-11-07,CONTRACT,9,0.575547502757208,2.0,51.85386916629374,0.02127657550770317,-0.16666663562258016,0.11458341288380502,0.9599999785423279,479252300.0,9607746.0,0.09,0.29569998,False
BKYI,2025-11-12,AI_TECH,6,0.24087591240875922,1.72807,42.96139262893688,0.0,-0.06521739271277513,0.2065217327925119,0.9200000166893005,33659800.0,9607746.0,0.09,0.29569998,True
BMBL,2025-11-06,EARNINGS,4,-0.22140221402214025,0.52097,25.034799129333233,0.019230751596258297,-0.007075409101562271,0.030660406004369808,4.239999771118164,6876900.0,74299494.0,4.47,0.2274,False
BNBX,2025-10-22,OTHER,2,0.7397660818713451,0.57592,19.22665156020955,-0.041916173363896594,-0.1145833685166292,-0.09375005587935226,4.800000190734863,55014300.0,1050568.0,0.06,0.0334,False
BOF,2025-10-21,TECHNICAL,0,0.2505966587112171,2.0,88.5,0.10019641193632978,-0.06785716444862169,0.09285714103251085,2.799999952316284,68481600.0,9642116.0,0.02,0.0304,False
BTBT,2025-10-20,TECHNICAL,0,0.23506849315068495,1.72584,84.11344000000001,0.07928381011661839,-0.02843599325241489,-0.011848274024543104,4.21999979019165,75807500.0,317226014.0,1.16,0.1574,False
BTBT,2025-10-21,TECHNICAL,0,-0.036729857819905065,1.52045,80.8272,-0.05609756693252859,-0.034883719497514655,0.03617580037797047,3.869999885559082,42015300.0,317226014.0,1.16,0.1574,False
BTBT,2025-10-22,TECHNICAL,0,-0.07235142118863055,1.53039,80.98624,-0.03882195046829942,0.016713142794601857,0.13649025661609912,3.5899999141693115,44585300.0,317226014.0,1.16,0.1574,False
BTBT,2025-10-23,TECHNICAL,0,0.034818941504178275,2.0,88.5,0.01917806340105074,0.051075283806232094,0.09677416460405756,3.7200000286102295,32864100.0,317226014.0,1.16,0.1574,False
BTBT,2025-10-24,TECHNICAL,0,0.06752688172043007,1.53762,81.10192,0.0,0.03580565264218695,0.043478218451048795,3.9100000858306885,36215800.0,317226014.0,1.16,0.1574,False
BTBT,2025-10-27,TECHNICAL,0,0.0319693094629156,2.0,88.5,-0.014814858857385194,-0.0025062632680088338,0.010025112826065042,3.990000009536743,34358000.0,317226014.0,1.16,0.1574,False
BTBT,2025-10-28,TECHNICAL,0,-0.032581453634085294,2.0,88.5,-0.055276388833144736,0.013297859692314482,0.042553214424603074,3.759999990463257,36205700.0,317226014.0,1.16,0.1574,False
BTBT,2025-10-29,TECHNICAL,0,0.03058510638297878,1.60287,82.14592,-0.0026246694523468835,-0.0342104941193743,-0.0184210352950477,3.799999952316284,38673700.0,317226014.0,1.16,0.1574,False
BTBT,2025-10-30,TECHNICAL,0,-0.05921052631578938,1.50866,80.63856,-0.03542237377068265,0.028248628284956813,0.042372908752494304,3.5399999618530273,38453200.0,317226014.0,1.16,0.1574,False
BTBT,2025-10-31,TECHNICAL,0,0.03384180790960455,2.000006369629606,88.5001019140737,0.005494500096186174,-0.006830626989386399,0.00819671330225163,3.6600000858306885,31590500.0,317226014.0,1.16,0.1574,False
BTBT,2025-11-03,TECHNICAL,0,-0.05874316939890718,1.58023,81.78368,-0.059147156735456057,-0.04970762353846626,-0.0029239737544372348,3.4200000762939453,36113600.0,317226014.0,1.16,0.1574,False
BTBT,2025-11-04,TECHNICAL,0,-0.04824561403508773,1.9648,87.9368,-0.021538440997783955,0.018867906138356098,0.04716976534589024,3.180000066757202,58779100.0,317226014.0,1.16,0.1574,False
BTBT,2025-11-05,TECHNICAL,0,0.03616352201257854,2.0,88.5,0.012345667202249964,-0.009146332820563777,0.009146332820563777,3.2799999713897705,36154200.0,317226014.0,1.16,0.1574,False
BTBT,2025-11-06,TECHNICAL,0,-0.07618902439024385,1.57946,81.77136,-0.06769231649545523,-0.0363035960839866,0.09240923235432999,3.0299999713897705,42486300.0,317226014.0,1.16,0.1574,False
BTBT,2025-11-07,OTHER,2,-0.03669966996699662,1.26828,20.406291188616155,0.07534247358289553,0.05254775679635296,0.054140073947721794,3.140000104904175,42275200.0,317226014.0,1.16,0.1574,False
BTBT,2025-11-17,TECHNICAL,0,-0.06016597510373444,2.0000091802917495,88.50014688466798,-0.025423705697709274,-0.017391288122742862,0.06521743412053967,2.299999952316284,30232500.0,317226014.0,1.16,0.1574,False
BTBT,2025-11-18,TECHNICAL,0,0.04565217391304347,2.0000092619177727,93.50014819068437,0.05309740021417584,0.0021007881436650184,0.00630246460686381,2.380000114440918,30608400.0,317226014.0,1.16,0.1574,False
BTQ,2025-11-18,CONTRACT,9,0.2784380305602718,0.56619,49.17899753820034,0.28721538625730264,0.012925206566183994,0.02040817650526626,7.349999904632568,9353200.0,53615929.0,0.69,0.0,False
BYND,2025-10-20,OTHER,2,0.5566914498141263,2.0000012172721173,25.831728617031025,0.44117652558675513,0.5714285019187829,4.2312924541169945,1.4700000286102295,1202828700.0,440321396.0,0.36,0.20719999,True
BYND,2025-10-21,TECHNICAL,0,0.47625850340136067,2.0,88.5,0.5670995563762935,0.7044199644611411,1.1243094752288358,3.619999885559082,2071569300.0,440321396.0,0.36,0.20719999,True
BYND,2025-10-22,TECHNICAL,0,0.6408839779005525,2.0,88.5,-0.41977311516397786,-0.17597762275094023,0.041340783536703944,3.5799999237060547,2227938200.0,440321396.0,0.36,0.20719999,False
BYND,2025-10-23,TECHNICAL,0,-0.19273743016759776,2.000004662178543,88.5000745948567,-0.03728818024961536,0.16725357655163278,0.17957746685792764,2.8399999141693115,802209200.0,440321396.0,0.36,0.20719999,False
BYND,2025-10-24,TECHNICAL,0,0.056725352112676146,2.0,88.5,-0.34087484010132824,-0.0846681682491041,0.08009151345499192,2.184999942779541,803375300.0,440321396.0,0.36,0.20719999,False
BYND,2025-10-27,TECHNICAL,0,-0.04416475972540057,2.000007124283119,88.5001139885299,-0.09500002861022949,0.06077349048762529,0.3038673865766384,1.809999942779541,364020700.0,440321396.0,0.36,0.20719999,True
BYND,2025-10-28,M&A,10,0.06618784530386734,2.000009306567645,56.83139564537084,0.028645868742994515,0.04810121936917342,0.05316450561856009,1.975000023841858,478425600.0,440321396.0,0.36,0.20719999,False
BYND,2025-10-29,TECHNICAL,0,0.0582278481012657,1.54947,83.91225,-0.1086956096081078,-0.048780505139826354,-0.04065043171853531,1.8450000286102295,227981500.0,440321396.0,0.36,0.20719999,False
BYND,2025-10-30,OTHER,1,-0.046016260162601616,0.90545,13.864991290712512,-0.05982907085970004,0.0030303001841675177,0.03636367445806553,1.649999976158142,147658000.0,440321396.0,0.36,0.20719999,False
BYND,2025-10-31,OTHER,2,-0.034424242424242406,2.0,24.977896130113642,0.0,-0.0906344282484676,-0.0694864117974413,1.6549999713897705,103373900.0,440321396.0,0.36,0.20719999,False
BYND,2025-11-03,OTHER,3,-0.0755287009063444,1.00656,23.62608312138756,-0.0764119667116969,-0.08273382066205753,0.1223021286576991,1.3899999856948853,156997900.0,440321396.0,0.36,0.20719999,False
BYND,2025-11-04,OTHER,2,-0.08633093525179848,0.64945,18.652086533995305,0.04313730806719664,0.030075158317550053,0.1729322499569547,1.3300000429153442,166175300.0,440321396.0,0.36,0.20719999,False
BYND,2025-11-05,OTHER,1,-0.030075187969924838,1.09624,15.83547752743926,-0.07299271787868723,0.0157480167140813,0.22834643008534633,1.2699999809265137,94676900.0,440321396.0,0.36,0.20719999,True
BYND,2025-11-06,OTHER,1,0.07874015748031503,0.75675,15.112956161086505,-0.07751930820906612,-0.00840345310226634,0.22689072936447227,1.190000057220459,190986500.0,440321396.0,0.36,0.20719999,True
BYND,2025-11-10,OTHER,2,0.035755395683453296,0.95131,20.207043961849685,-0.04964534390063119,-0.06716420234086116,0.0,1.340000033378601,125430400.0,440321396.0,0.36,0.20719999,False
BYND,2025-11-11,EARNINGS,4,-0.08955223880597023,0.52807,41.833518642336934,-0.023999977111816406,-0.00819671330225163,0.0573769931157614,1.2200000286102295,82885200.0,440321396.0,0.36,0.20719999,False
BYND,2025-11-12,EARNINGS,8,0.03688524590163929,0.87381,49.85380443712243,-0.0785124178638169,-0.00896860123562833,0.10313902112388593,1.1150000095367432,84409000.0,440321396.0,0.36,0.20719999,False
BYND,2025-11-14,OTHER,2,0.04950495049504955,1.63853,27.645655178165114,0.15384621262785547,0.0370370002440479,0.04629625030505987,1.0800000429153442,129603600.0,440321396.0,0.36,0.20719999,False
BYND,2025-11-19,OTHER,2,0.030000000000000027,0.59557,23.322062493865744,-0.02399998903274536,0.03483604417412544,0.045081935927083976,0.9760000109672546,56581200.0,440321396.0,0.36,0.20719999,False
CABA,2025-10-31,OTHER,3,0.25708502024291485,0.64261,21.212426206785125,0.38314177785179004,-0.013850402706163226,-0.009695248872349434,3.609999895095825,35910200.0,71244915.0,3.21,0.1711,False
CAN,2025-10-20,TECHNICAL,0,0.24999999999999994,2.0000051651825377,88.5000826429206,0.11413038865661435,-0.019512176967531925,0.024390221209414906,2.049999952316284,141486200.0,7834398427.0,0.58,0.0694,False
CAN,2025-10-28,BREAKTHROUGH,10,-0.1063218390804598,1.23555,54.011735182531126,-0.12650597780739498,0.0,0.03448272460139292,1.4500000476837158,116230900.0,7834398427.0,0.58,0.0694,False
CAN,2025-10-30,CONTRACT,10,-0.06562043795620444,0.74441,51.50852903089434,-0.02745095472618093,0.13709673852999948,0.1935483932991305,1.2400000095367432,53808200.0,7834398427.0,0.58,0.0694,False
CAN,2025-10-31,OTHER,2,0.1450806451612903,0.75483,19.662059669183098,0.014184383971608911,-0.03146850261205903,-0.02797200232183025,1.4299999475479126,51455200.0,7834398427.0,0.58,0.0694,False
CAN,2025-11-04,OTHER,2,-0.0746153846153846,0.58443,18.42122489153312,-0.05772492405214445,0.0810811101069608,0.16216211281816664,1.1100000143051147,52046300.0,7834398427.0,0.58,0.0694,False
CAN,2025-11-06,EARNINGS,7,-0.06488372093023263,0.50579,37.419925815514645,-0.08870968827347842,-0.03539819647948593,0.13274334229301918,1.1299999952316284,37024100.0,7834398427.0,0.58,0.0694,False
CAN,2025-11-07,OTHER,2,-0.035575221238937874,0.53437,17.88763465224312,0.09174313832990853,0.06722682341118066,0.07563017633757825,1.190000057220459,28469500.0,7834398427.0,0.58,0.0694,False
CAN,2025-11-18,EARNINGS,7,0.1957796014067996,2.000005322631296,50.606159081350164,0.13186806780807594,0.06796121786065383,0.0757282241079152,1.0299999713897705,47657200.0,7834398427.0,0.58,0.0694,False
CERT,2025-11-07,EARNINGS,7,-0.21827861579414368,0.5021,37.21331892402509,-0.21609405539295476,0.047289486021246586,0.047289486021246586,8.670000076293945,9117400.0,108901572.0,7.76,0.1522,False
CGC,2025-10-24,OTHER,2,0.03780303030303017,0.62503,16.841606456397308,0.007462679264300777,0.007407400212333817,0.007407400212333817,1.350000023841858,17987200.0,342024858.0,2.12,0.1273,False
CGC,2025-10-29,OTHER,3,-0.03093023255813957,1.0882,22.974884734563418,-0.031007723283626446,-0.007999992370605469,0.007999992370605469,1.25,14069700.0,342024858.0,2.12,0.1273,False
CGC,2025-11-06,EARNINGS,7,-0.04385964912280686,1.84891,42.29937456140351,-0.05217386436822859,0.13761465281170412,0.1834861672934997,1.090000033378601,18893000.0,342024858.0,2.12,0.1273,False
CGC,2025-11-07,EARNINGS,6,0.09183486238532096,0.60258,33.5467060323798,-0.05645165476913103,0.0256411040166298,0.10256411040166298,1.1699999570846558,29011500.0,342024858.0,2.12,0.1273,False
CGC,2025-11-10,OTHER,2,0.0682051282051283,0.52832,22.94700621812678,0.05833327538437544,-0.00787400835704065,-0.00787400835704065,1.2699999809265137,25953900.0,342024858.0,2.12,0.1273,False
CLOV,2025-10-21,TECHNICAL,0,0.13869863013698638,1.53062,80.98992,0.09897609394049837,-0.00310558707279667,0.2173913172248759,3.2200000286102295,23008800.0,404476249.0,4.01,0.105299994,True
CLOV,2025-10-24,TECHNICAL,0,0.21406249999999988,1.55375,81.36,0.13690477753239744,0.010209433249693348,0.023560249780289786,3.819999933242798,34321000.0,404476249.0,4.01,0.105299994,False
CLOV,2025-11-05,EARNINGS,8,-0.24690340909090908,0.58628,43.690872539604385,0.05141843416988102,0.008431735612523883,0.008431735612523883,2.9649999141693115,22349200.0,404476249.0,4.01,0.105299994,False
CLOV,2025-11-06,OTHER,3,-0.087689713322091,0.52331,21.580944045703536,-0.12709033887253848,-0.00191566138823745,0.030651404344863627,2.609999895095825,15673900.0,404476249.0,4.01,0.105299994,False
CMBM,2025-10-29,TECHNICAL,0,2.8669902912621366,2.000000952683089,88.50001524292944,0.305309761120407,0.8847457128501227,1.3050847731592732,2.950000047683716,560232100.0,12694462.0,0.07,0.0,True
CMBM,2025-10-30,TECHNICAL,0,1.101728813559322,2.0,88.5,-0.32553956140414825,-0.19466667175292968,-0.04800001780192057,3.75,252371400.0,12694462.0,0.07,0.0,False
CMBM,2025-10-31,TECHNICAL,0,-0.16799999999999998,1.52444,80.89104,-0.009933765423590082,-0.12374586046740088,0.163879601329052,2.990000009536743,20251100.0,12694462.0,0.07,0.0,False
CMBM,2025-11-04,TECHNICAL,0,0.2524509803921569,1.79055,85.14880000000001,0.4529147900558712,-0.009259250401687473,0.07407407679948078,3.240000009536743,59450600.0,12694462.0,0.07,0.0,False
CMBM,2025-11-05,TECHNICAL,0,0.06790123456790115,1.55874,81.43984,-0.1495327144452542,-0.04395608906200193,0.20512818273517636,2.7300000190734863,24491500.0,12694462.0,0.07,0.0,True
CMBM,2025-11-12,TECHNICAL,0,0.444488888888889,1.53226,86.01616,0.39090903475264993,-0.10784311433885202,0.21895427739300966,3.059999942779541,18627000.0,12694462.0,0.07,0.0,True
CMCT,2025-11-12,TECHNICAL,0,0.6766467065868265,1.92568,92.31088,0.01945949245143581,-0.25556736439621397,0.5281017371232734,9.430000305175781,57071400.0,589626.0,0.14,0.50740004,True
CMPS,2025-11-04,OTHER,2,0.09915966386554619,0.61551,17.789072143720823,0.016871186171195804,-0.013574683413935354,-0.00904976496891065,6.630000114440918,12414500.0,67382841.0,3.09,0.066300005,False
CODX,2025-10-27,CONTRACT,6,1.9797547761619614,2.000000312668059,43.09034007532515,1.1212121698640112,-0.2857142992300783,-0.25634921926429705,1.2599999904632568,1115802900.0,54057999.0,0.23,0.0296,False
CRBU,2025-11-03,TECHNICAL,0,0.7851239669421489,2.0000072647492573,88.50011623598813,-0.2852941180595477,-0.012345666899427295,0.016460889199236394,2.430000066757202,68354900.0,84428744.0,1.33,0.063,False
CTXR,2025-10-20,CONTRACT,7,0.26206896551724146,0.53312,37.28674886777618,0.15286616707598985,-0.08287291762440248,0.027624349782459506,1.809999942779541,7866100.0,15213662.0,1.8,0.1301,False
CURR,2025-11-03,M&A,8,0.328042328042328,0.95434,44.15209138262236,-0.44883726036438787,-0.06751048740003018,0.3037974950958201,2.369999885559082,31669200.0,108901572.0,,0.0,True
CYCN,2025-11-10,CONTRACT,9,0.6152897657213316,0.96033,51.57076220715167,0.10429445250427635,0.011111167036458309,0.022222267845531777,1.7999999523162842,16892300.0,3070471.0,0.38,0.105299994,False
CYCU,2025-11-11,TECHNICAL,0,0.16287878787878776,1.29167,86.76391666666667,0.05312494854442852,-0.08308604774427718,1.1157271087734928,3.369999885559082,23752000.0,2252614.0,0.27,0.4139,True
CYCU,2025-11-14,TECHNICAL,0,0.38755980861244027,1.20291,86.02425,0.5414634923577539,-0.13765828145025794,-0.11756329277476288,6.320000171661377,34102900.0,2252614.0,0.27,0.4139,False
CYPH,2025-11-14,TECHNICAL,0,0.22823863636363645,1.58139,86.80224,0.3349514933915229,0.10545453158291904,0.24363639137961648,2.75,263218700.0,35597750.0,0.15,0.16280001,True
CYPH,2025-11-17,TECHNICAL,0,0.20363636363636364,1.70378,83.76048,-0.20065786274681421,-0.06172843261177539,0.52263372264895,2.430000066757202,91556600.0,35597750.0,0.15,0.16280001,True
CYPH,2025-11-18,TECHNICAL,0,0.18518518518518506,1.71369,88.91904,0.30263160784158716,0.06565654254691888,0.2457912498455698,2.9700000286102295,25431100.0,35597750.0,0.15,0.16280001,True
CYPH,2025-11-19,TECHNICAL,0,0.030303030303030252,2.0,93.5,-0.07109001811830563,0.06802722577930842,0.2585033930855694,2.940000057220459,32980600.0,35597750.0,0.15,0.16280001,True
CYPH,2025-11-20,TECHNICAL,0,0.140952380952381,1.7934,90.1944,-0.06369428057385983,-0.0170067861711388,-0.00680271446845552,2.940000057220459,36900900.0,35597750.0,0.15,0.16280001,False
DAWN,2025-11-05,EARNINGS,7,0.2698630136986301,0.50545,38.00344350045661,0.15623024677242175,-0.001094116904398327,0.15371987748311375,9.140000343322754,10502700.0,78917418.0,3.47,0.1292,False
DCGO,2025-10-21,OTHER,2,0.19166666666666665,2.000009329750709,25.66911557074429,0.04929581307579872,-0.02684561181007224,-0.01677850738129515,1.4900000095367432,40322800.0,90646586.0,1.14,0.044,False
DEFT,2025-10-22,OTHER,2,-0.07175925925925937,0.69386,17.810216920486113,-0.04672903651826002,-0.014705868603311214,0.044117722681788325,2.0399999618530273,19705800.0,375764113.0,2.43,0.0,False
DEFT,2025-11-17,CONTRACT,6,-0.17479674796747974,1.40611,48.0935581300813,-0.11392404808611237,-0.028571402621105857,0.08571432139597944,1.0499999523162842,16577500.0,375764113.0,2.43,0.0,False
DENN,2025-11-04,M&A,10,0.5036496350364962,0.53822,50.58542665942063,0.0016207053356608963,-0.0016180829000712093,0.0,6.179999828338623,27504400.0,49302047.0,1.42,0.1033,False
DFLI,2025-10-21,OTHER,3,0.039682539682539715,0.52212,21.360197207820768,-0.07279686836727023,-0.04132237185888458,0.13223137320427467,1.2100000381469727,38280000.0,117245576.0,0.54,0.1299,False
DFSC,2025-10-31,TECHNICAL,0,0.2206896551724138,2.0,88.5,-0.005681857692471292,-0.1638095492408389,-0.1638095492408389,5.25,31427500.0,625868.0,0.05,0.0504,False
DGXX,2025-10-21,OTHER,2,-0.07947019867549676,0.51753,16.855291641168446,-0.05034320273523403,-0.07469883712633346,0.18313246616380838,4.150000095367432,8601800.0,108901572.0,,0.0,False
DGXX,2025-10-22,OTHER,2,0.10361445783132522,1.0325,18.292018072289157,0.15104171226266874,-0.03280542498272814,0.35520354473401333,4.420000076293945,11654100.0,108901572.0,,0.0,True
DGXX,2025-10-27,TECHNICAL,0,0.24836601307189557,1.52637,80.92192,0.1633064388205433,-0.004332772175055929,0.03639515404526086,5.769999980926514,15898500.0,108901572.0,,0.0,False
DGXX,2025-10-30,OTHER,2,0.1723404255319148,0.52052,17.060287152863967,0.21491228758133027,0.028880839081918044,0.2238267610999342,5.539999961853027,9385100.0,108901572.0,,0.0,True
DGXX,2025-11-03,OTHER,3,0.03565505804311772,0.56642,20.87165329431316,-0.012558857950282876,-0.0747217477014402,0.07313196199312172,6.289999961853027,10359100.0,108901572.0,,0.0,False
DNUT,2025-10-21,OTHER,3,0.15030674846625774,0.64151,21.505825541832824,0.1415384732759916,0.2547170247829363,0.3773585123914681,3.7100000381469727,22691000.0,85876116.0,1.93,0.2908,True
DNUT,2025-10-22,TECHNICAL,0,0.29110512129380056,2.000009890316391,88.50015824506225,-0.13426422595708792,-0.02233254290380562,0.07692305871971242,4.03000020980835,152843500.0,85876116.0,1.93,0.2908,False
DNUT,2025-10-23,OTHER,2,0.06699751861042173,0.57762,17.82090502823988,0.04314722685914751,0.012165380115195036,0.05596107338245181,4.110000133514404,24528000.0,85876116.0,1.93,0.2908,False
DNUT,2025-10-27,OTHER,1,0.08040201005025122,0.73911,12.860557287099853,0.05583750939000063,-0.026442226132694615,0.0036058518925392406,4.159999847412109,11174900.0,85876116.0,1.93,0.2908,False
DNUT,2025-11-06,EARNINGS,6,0.07427055702917766,0.51169,32.62455052614758,-0.07565010208035146,-0.0051150845236528,0.15856780316308886,3.9100000858306885,12140200.0,85876116.0,1.93,0.2908,False
DTCK,2025-11-07,M&A,7,-0.7386541471048513,0.50104,37.20205807959866,-0.4835164993515539,-0.219858120651133,0.24113478115414377,1.409999966621399,7028000.0,7985734.0,0.26,0.121400006,True
DVLT,2025-10-20,OTHER,1,0.2065921787709498,0.60521,13.585037732259986,0.12037036117212309,-0.0785124178638169,0.1157024638687492,2.4200000762939453,84727800.0,229793752.0,0.47,0.1087,False
