symbol,entry_time,exit_time,entry_price,exit_price,quantity,pnl,pnl_pct,duration_minutes,exit_reason,max_profit_reached,max_drawdown,strategy
ASST,2025-09-10 13:44:00,2025-09-10 14:50:00,8.1852,8.46,24,6.59520000000002,3.3572789913502543,66,TRAILING_STOP,17.875199999999992,-1.2048000000000059,macdv_smallcaps
BSLK,2025-09-04 11:00:00,2025-09-04 11:51:00,3.935,4.24,50,15.250000000000007,7.750952986022885,51,TRAILING_STOP,27.724999999999977,-3.2399999999999984,macdv_smallcaps
BSLK,2025-09-04 12:21:00,2025-09-04 13:13:00,3.96,4.2,50,12.00000000000001,6.060606060606055,52,TRAILING_STOP,24.250000000000014,0.0,macdv_smallcaps
BTBT,2025-09-10 12:03:00,2025-09-10 16:00:00,3.046,2.96,65,-5.589999999999991,-2.8233749179251477,237,END_OF_DAY,0.019500000000012285,-8.189999999999992,macdv_smallcaps
CIFR,2025-09-09 11:12:00,2025-09-09 15:12:00,8.165,9.23,24,25.56000000000003,13.043478260869579,240,MAX_HOLD_TIME,26.906400000000005,-1.3199999999999932,macdv_smallcaps
CRWG,2025-09-10 11:14:00,2025-09-10 14:13:00,10.6485,10.32,18,-5.913,-3.084941541062125,179,TRAILING_STOP,4.706999999999997,-5.913,macdv_smallcaps
CWD,2025-08-28 15:26:00,2025-08-28 15:33:00,3.07,3.015,65,-3.5749999999999815,-1.7915309446253969,7,TRAILING_STOP,6.824999999999999,-3.5749999999999815,macdv_smallcaps
CWD,2025-09-09 12:01:00,2025-09-09 12:32:00,12.05,13.28,16,19.67999999999998,10.207468879668035,31,TRAILING_STOP,33.91999999999999,-0.8000000000000114,macdv_smallcaps
CWD,2025-09-09 12:42:00,2025-09-09 13:03:00,11.96,11.65,16,-4.960000000000008,-2.591973244147161,21,TRAILING_STOP,7.647999999999996,-4.960000000000008,macdv_smallcaps
CWD,2025-09-09 14:37:00,2025-09-09 14:47:00,10.5,9.8701,19,-11.968099999999986,-5.999047619047615,10,TRAILING_STOP,0.0,-11.968099999999986,macdv_smallcaps
CWD,2025-09-09 15:31:00,2025-09-09 15:46:00,9.88,9.56,20,-6.400000000000006,-3.238866396761131,15,TRAILING_STOP,4.799999999999969,-6.400000000000006,macdv_smallcaps
CWD,2025-09-10 10:30:00,2025-09-10 10:39:00,9.5333,9.35,20,-3.666000000000018,-1.9227339955734224,9,TRAILING_STOP,7.731999999999992,-3.666000000000018,macdv_smallcaps
DSY,2025-09-09 11:39:00,2025-09-09 11:51:00,2.71,2.6301,73,-5.83269999999999,-2.948339483394824,12,TRAILING_STOP,6.56999999999999,-5.83269999999999,macdv_smallcaps
DSY,2025-09-09 12:15:00,2025-09-09 12:43:00,2.46,3.3711,81,73.79910000000002,37.03658536585366,28,TRAILING_STOP,100.44000000000001,0.0,macdv_smallcaps
DSY,2025-09-09 12:51:00,2025-09-09 12:53:00,3.76,3.53,53,-12.19,-6.117021276595747,2,TRAILING_STOP,0.0,-12.19,macdv_smallcaps
DSY,2025-09-09 13:01:00,2025-09-09 13:11:00,3.4386,3.44,58,0.08119999999999106,0.040714244169137714,10,TRAILING_STOP,12.83539999999999,-4.013599999999996,macdv_smallcaps
DUO,2025-09-05 10:52:00,2025-09-05 11:56:00,3.1711,3.7288,63,35.13510000000001,17.586957207278232,64,TRAILING_STOP,50.33070000000001,0.0,macdv_smallcaps
DUO,2025-09-05 12:13:00,2025-09-05 13:23:00,3.63,3.54,55,-4.949999999999992,-2.4793388429751984,70,TRAILING_STOP,19.80000000000002,-4.949999999999992,macdv_smallcaps
DUO,2025-09-05 13:43:00,2025-09-05 14:52:00,3.7401,3.6587,53,-4.314199999999996,-2.1764123953904924,69,TRAILING_STOP,7.414699999999995,-4.314199999999996,macdv_smallcaps
DUO,2025-09-05 15:52:00,2025-09-05 15:59:00,3.4,3.44,58,2.320000000000002,1.17647058823529,7,END_OF_DATA,2.320000000000002,0.0,macdv_smallcaps
GMHS,2025-09-09 10:37:00,2025-09-09 10:48:00,2.07,1.98,96,-8.639999999999986,-4.347826086956519,11,TRAILING_STOP,1.440000000000012,-8.639999999999986,macdv_smallcaps
GMHS,2025-09-09 11:58:00,2025-09-09 12:17:00,2.31,2.2408,86,-5.951199999999994,-2.995670995670996,19,TRAILING_STOP,5.134199999999988,-5.951199999999994,macdv_smallcaps
GMHS,2025-09-09 13:04:00,2025-09-09 14:10:00,2.28,2.2601,87,-1.7312999999999832,-0.8728070175438529,66,TRAILING_STOP,10.875,-4.3499999999999845,macdv_smallcaps
HIVE,2025-09-09 11:12:00,2025-09-09 15:12:00,2.7799,2.9432,71,11.5943,5.874312025612438,240,MAX_HOLD_TIME,12.07710000000001,-0.37630000000000585,macdv_smallcaps
HIVE,2025-09-10 09:30:00,2025-09-10 13:30:00,2.985,3.11,67,8.375,4.187604690117253,240,MAX_HOLD_TIME,11.718300000000003,0.0,macdv_smallcaps
HOUR,2025-09-05 14:00:00,2025-09-05 14:11:00,4.095,3.9002,48,-9.350399999999993,-4.757020757020758,11,TRAILING_STOP,1.963200000000029,-9.350399999999993,macdv_smallcaps
HOUR,2025-09-08 09:30:00,2025-09-08 09:38:00,5.33,5.39,37,2.2199999999999855,1.1257035647279423,8,TRAILING_STOP,25.52999999999998,0.0,macdv_smallcaps
HOUR,2025-09-08 12:58:00,2025-09-08 13:36:00,5.71,5.8301,35,4.203499999999996,2.1033274956217207,38,TRAILING_STOP,18.550000000000008,-7.000000000000006,macdv_smallcaps
HOUR,2025-09-08 15:20:00,2025-09-08 16:00:00,5.32,5.63,37,11.469999999999985,5.827067669172914,40,END_OF_DAY,17.38999999999999,0.0,macdv_smallcaps
HUDI,2025-09-10 12:55:00,2025-09-10 13:04:00,2.1,2.18,95,7.600000000000007,3.809523809523818,9,TRAILING_STOP,18.999999999999975,0.0,macdv_smallcaps
HUDI,2025-09-10 14:06:00,2025-09-10 14:07:00,2.05,1.94,97,-10.669999999999987,-5.3658536585365795,1,TRAILING_STOP,0.0,-10.669999999999987,macdv_smallcaps
HWH,2025-09-02 11:21:00,2025-09-02 11:35:00,6.37,6.48,31,3.41000000000001,1.7268445839874413,14,TRAILING_STOP,22.009999999999998,0.0,macdv_smallcaps
HWH,2025-09-02 11:38:00,2025-09-02 11:58:00,6.25,6.8,32,17.599999999999994,8.800000000000008,20,TRAILING_STOP,32.27199999999999,0.0,macdv_smallcaps
HWH,2025-09-02 12:27:00,2025-09-02 12:28:00,6.46,5.9019,30,-16.742999999999988,-8.63931888544891,1,TRAILING_STOP,0.0,-16.742999999999988,macdv_smallcaps
HWH,2025-09-02 13:42:00,2025-09-02 13:49:00,5.2804,4.9958,37,-10.530200000000008,-5.389743201272634,7,TRAILING_STOP,3.3151999999999964,-10.530200000000008,macdv_smallcaps
HWH,2025-09-02 14:21:00,2025-09-02 14:51:00,5.1499,5.055,38,-3.6061999999999994,-1.842754228237442,30,TRAILING_STOP,10.423400000000008,-3.6061999999999994,macdv_smallcaps
HWH,2025-09-04 09:30:00,2025-09-04 09:36:00,6.7906,6.12,29,-19.44740000000001,-9.875416016257777,6,TRAILING_STOP,5.159099999999979,-19.44740000000001,macdv_smallcaps
HWH,2025-09-04 13:10:00,2025-09-04 13:17:00,5.91,5.58,33,-10.890000000000002,-5.583756345177671,7,TRAILING_STOP,0.0,-10.890000000000002,macdv_smallcaps
HWH,2025-09-04 15:41:00,2025-09-04 16:00:00,5.94,6.4512,33,16.869599999999988,8.606060606060595,19,END_OF_DAY,16.869599999999988,0.0,macdv_smallcaps
INHD,2025-09-08 14:10:00,2025-09-08 14:28:00,8.1886,7.735,24,-10.886399999999973,-5.5394084458881725,18,TRAILING_STOP,3.033600000000007,-10.886399999999973,macdv_smallcaps
ISPC,2025-09-09 10:24:00,2025-09-09 10:34:00,0.787,0.968,254,45.97399999999998,22.998729351969494,10,TRAILING_STOP,61.722,0.0,macdv_smallcaps
ISPC,2025-09-09 10:35:00,2025-09-09 10:39:00,0.9058,0.8678,220,-8.360000000000007,-4.195186575402965,4,TRAILING_STOP,7.479999999999983,-8.360000000000007,macdv_smallcaps
ISPC,2025-09-09 10:47:00,2025-09-09 10:53:00,1.16,1.145,172,-2.579999999999983,-1.2931034482758563,6,TRAILING_STOP,10.32000000000001,-2.579999999999983,macdv_smallcaps
ISPC,2025-09-09 11:26:00,2025-09-09 11:32:00,2.6,2.46,76,-10.64000000000001,-5.384615384615388,6,TRAILING_STOP,0.0,-10.64000000000001,macdv_smallcaps
ISPC,2025-09-09 12:30:00,2025-09-09 12:39:00,1.45,1.36,137,-12.32999999999998,-6.206896551724128,9,TRAILING_STOP,5.480000000000005,-12.32999999999998,macdv_smallcaps
JBDI,2025-09-10 10:23:00,2025-09-10 10:41:00,1.975,1.8701,101,-10.594899999999999,-5.311392405063287,18,TRAILING_STOP,3.0299999999999803,-10.594899999999999,macdv_smallcaps
JBDI,2025-09-10 11:55:00,2025-09-10 12:06:00,1.95,2.2301,102,28.570200000000025,14.364102564102588,11,TRAILING_STOP,41.81999999999999,0.0,macdv_smallcaps
JBDI,2025-09-10 12:13:00,2025-09-10 12:22:00,2.1,1.9801,95,-11.390500000000012,-5.709523809523819,9,TRAILING_STOP,2.8499999999999814,-11.390500000000012,macdv_smallcaps
JBDI,2025-09-10 12:39:00,2025-09-10 13:23:00,1.86,2.32,107,49.21999999999997,24.731182795698903,44,TRAILING_STOP,62.59499999999997,0.0,macdv_smallcaps
KIDZ,2025-09-10 15:29:00,2025-09-10 15:36:00,2.67,2.66,74,-0.7399999999999842,-0.3745318352059823,7,TRAILING_STOP,12.579999999999995,-0.7399999999999842,macdv_smallcaps
LCFY,2025-09-03 11:31:00,2025-09-03 12:26:00,4.5,5.45,44,41.80000000000001,21.111111111111125,55,TRAILING_STOP,55.0,-0.8799999999999812,macdv_smallcaps
LCFY,2025-09-03 13:21:00,2025-09-03 14:59:00,5.1,6.1445,39,40.73550000000001,20.48039215686275,98,TRAILING_STOP,57.33000000000003,-5.849999999999979,macdv_smallcaps
LCFY,2025-09-03 15:33:00,2025-09-03 15:43:00,5.9784,5.684,33,-9.715199999999985,-4.924394486819206,10,TRAILING_STOP,6.322800000000007,-9.715199999999985,macdv_smallcaps
MBOT,2025-09-08 11:10:00,2025-09-08 12:17:00,3.825,4.22,52,20.539999999999978,10.3267973856209,67,TRAILING_STOP,33.0148,0.0,macdv_smallcaps
MGIH,2025-09-08 14:27:00,2025-09-08 14:35:00,3.5,3.95,57,25.65000000000001,12.857142857142856,8,TRAILING_STOP,43.25729999999998,0.0,macdv_smallcaps
MGIH,2025-09-08 14:36:00,2025-09-08 14:43:00,3.64,3.55,54,-4.860000000000016,-2.472527472527486,7,TRAILING_STOP,15.389999999999983,-4.860000000000016,macdv_smallcaps
MNKD,2025-09-02 11:49:00,2025-09-02 15:49:00,5.695,5.765,35,2.449999999999979,1.2291483757681965,240,MAX_HOLD_TIME,5.074999999999985,-2.2750000000000137,macdv_smallcaps
NUKK,2025-08-26 11:10:00,2025-08-26 11:42:00,4.9047,7.58,40,107.012,54.54563989642587,32,TRAILING_STOP,133.812,0.0,macdv_smallcaps
NUKK,2025-08-26 12:21:00,2025-08-26 12:28:00,8.9,8.4126,22,-10.72280000000002,-5.476404494382036,7,TRAILING_STOP,0.0,-10.72280000000002,macdv_smallcaps
NUKK,2025-08-26 13:41:00,2025-08-26 15:40:00,5.8449,6.0001,34,5.276799999999993,2.655306335437735,119,TRAILING_STOP,17.173399999999987,-9.050799999999985,macdv_smallcaps
NUKK,2025-08-29 09:30:00,2025-08-29 09:37:00,5.32,5.2,37,-4.440000000000004,-2.2556390977443663,7,TRAILING_STOP,14.059999999999995,-8.513700000000007,macdv_smallcaps
NUKK,2025-08-29 10:50:00,2025-08-29 10:55:00,5.2688,5.0655,37,-7.522099999999985,-3.858563619799571,5,TRAILING_STOP,6.7044000000000175,-7.522099999999985,macdv_smallcaps
NUKK,2025-08-29 14:01:00,2025-08-29 15:48:00,4.655,4.78,42,5.25,2.685284640171859,107,TRAILING_STOP,18.900000000000006,0.0,macdv_smallcaps
NUKK,2025-09-02 09:30:00,2025-09-02 09:43:00,5.3099,6.42,37,41.0737,20.90623175577695,13,TRAILING_STOP,55.88479999999999,0.0,macdv_smallcaps
NUKK,2025-09-02 16:00:00,2025-09-02 16:00:00,5.39,5.39,37,0.0,0.0,0,END_OF_DATA,0.0,0.0,macdv_smallcaps
NVDD,2025-09-05 12:25:00,2025-09-10 09:30:00,4.4301,4.2099,45,-9.909000000000008,-4.970542425678881,7025,TRAILING_STOP,0.8954999999999913,-9.909000000000008,macdv_smallcaps
NVFY,2025-09-05 13:12:00,2025-09-05 13:14:00,4.17,4.145,47,-1.1750000000000167,-0.5995203836930529,2,TRAILING_STOP,11.28000000000001,-1.1750000000000167,macdv_smallcaps
NVFY,2025-09-05 13:36:00,2025-09-05 13:47:00,3.93,4.0299,50,4.994999999999972,2.5419847328244094,11,TRAILING_STOP,17.500000000000004,-6.440000000000001,macdv_smallcaps
NVFY,2025-09-05 15:47:00,2025-09-05 15:49:00,4.6098,4.34,43,-11.601400000000002,-5.852748492342396,2,TRAILING_STOP,0.0,-11.601400000000002,macdv_smallcaps
ONDS,2025-09-05 11:22:00,2025-09-05 15:22:00,5.1998,5.595,38,15.0176,7.600292318935353,240,MAX_HOLD_TIME,17.297600000000017,-0.11779999999999546,macdv_smallcaps
ONDS,2025-09-08 09:30:00,2025-09-08 13:07:00,5.89,6.17,33,9.240000000000009,4.753820033955858,217,TRAILING_STOP,19.965000000000014,-4.949999999999982,macdv_smallcaps
ONDS,2025-09-09 09:30:00,2025-09-09 11:34:00,5.36,5.265,37,-3.5150000000000237,-1.7723880597015018,124,TRAILING_STOP,7.954999999999995,-3.5150000000000237,macdv_smallcaps
OPEN,2025-09-02 13:40:00,2025-09-02 16:00:00,4.9,5.12,40,8.79999999999999,4.489795918367334,140,END_OF_DAY,11.499999999999986,-3.0320000000000036,macdv_smallcaps
OPEN,2025-09-04 09:30:00,2025-09-04 11:03:00,5.2199,5.435,38,8.173799999999986,4.120768597099556,93,TRAILING_STOP,19.383800000000015,-6.832400000000007,macdv_smallcaps
RBNE,2025-09-10 12:00:00,2025-09-10 12:46:00,2.44,2.3763,81,-5.159699999999989,-2.6106557377049144,46,TRAILING_STOP,7.3305000000000025,-5.159699999999989,macdv_smallcaps
RBNE,2025-09-10 13:19:00,2025-09-10 14:58:00,2.3103,2.28,86,-2.6057999999999995,-1.3115179846773128,99,TRAILING_STOP,8.57420000000003,-7.344399999999993,macdv_smallcaps
RR,2025-08-26 11:19:00,2025-08-26 15:19:00,2.45,3.2254,81,62.80739999999999,31.648979591836724,240,MAX_HOLD_TIME,62.80739999999999,-5.491800000000007,macdv_smallcaps
RR,2025-08-29 09:30:00,2025-08-29 09:43:00,3.4,3.3888,58,-0.6496000000000057,-0.3294117647058892,13,TRAILING_STOP,9.859999999999996,-6.669999999999987,macdv_smallcaps
RR,2025-08-29 12:06:00,2025-08-29 16:00:00,3.055,3.07,65,0.9749999999999792,0.49099836333876823,234,END_OF_DAY,5.589999999999991,-1.625000000000023,macdv_smallcaps
RR,2025-09-05 09:30:00,2025-09-05 09:45:00,2.6535,2.5062,75,-11.0475,-5.5511588468061035,15,TRAILING_STOP,0.0,-11.0475,macdv_smallcaps
RR,2025-09-08 09:30:00,2025-09-08 10:11:00,2.6338,2.61,75,-1.7850000000000033,-0.9036373300933986,41,TRAILING_STOP,9.180000000000021,-1.7850000000000033,macdv_smallcaps
RR,2025-09-10 09:30:00,2025-09-10 09:51:00,3.045,2.8851,65,-10.393499999999996,-5.251231527093592,21,TRAILING_STOP,0.0,-10.393499999999996,macdv_smallcaps
RR,2025-09-10 10:15:00,2025-09-10 14:15:00,2.9546,2.87,67,-5.668200000000001,-2.863331753875309,240,MAX_HOLD_TIME,2.036799999999984,-5.668200000000001,macdv_smallcaps
RZLV,2025-09-10 09:30:00,2025-09-10 13:30:00,5.79,5.985,34,6.63000000000001,3.3678756476684057,240,MAX_HOLD_TIME,8.330000000000004,-5.868400000000003,macdv_smallcaps
SNTG,2025-09-08 11:47:00,2025-09-08 12:01:00,2.4324,2.6456,82,17.482400000000005,8.765005755632306,14,TRAILING_STOP,29.32320000000001,-1.00859999999998,macdv_smallcaps
SNTG,2025-09-08 12:06:00,2025-09-08 12:11:00,3.35,3.131,59,-12.921000000000017,-6.537313432835834,5,TRAILING_STOP,6.489999999999993,-12.921000000000017,macdv_smallcaps
SNTG,2025-09-08 12:59:00,2025-09-08 13:04:00,6.3499,7.18,31,25.733099999999993,13.072646813335641,5,TRAILING_STOP,38.75309999999999,0.0,macdv_smallcaps
SNTG,2025-09-08 14:01:00,2025-09-08 14:15:00,8.52,11.19,23,61.41,31.338028169014077,14,TRAILING_STOP,76.59,-4.599999999999984,macdv_smallcaps
SOGP,2025-08-28 11:43:00,2025-08-28 12:39:00,7.9001,10.82,25,72.9975,36.96029164187795,56,TRAILING_STOP,87.25,-7.2450000000000125,macdv_smallcaps
SOGP,2025-08-28 13:11:00,2025-08-28 14:12:00,9.275,12.34,21,64.365,33.04582210242586,61,TRAILING_STOP,96.36269999999999,-3.255000000000024,macdv_smallcaps
SOGP,2025-08-28 14:58:00,2025-08-28 15:06:00,14.6599,15.04,13,4.941299999999984,2.592787126788032,8,TRAILING_STOP,18.461299999999973,0.0,macdv_smallcaps
SSKN,2025-09-02 12:07:00,2025-09-02 12:23:00,3.07,2.9011,65,-10.97849999999999,-5.501628664495106,16,TRAILING_STOP,1.3000000000000012,-10.97849999999999,macdv_smallcaps
SSKN,2025-09-02 13:08:00,2025-09-02 13:54:00,2.5637,2.505,78,-4.578599999999998,-2.2896594765378198,46,TRAILING_STOP,6.731400000000003,-4.578599999999998,macdv_smallcaps
STI,2025-09-03 14:22:00,2025-09-03 14:26:00,6.8291,6.4303,29,-11.565200000000015,-5.839715335842211,4,TRAILING_STOP,0.0,-11.565200000000015,macdv_smallcaps
STI,2025-09-03 15:40:00,2025-09-03 15:47:00,7.3999,6.9749,27,-11.474999999999994,-5.743320855687239,7,TRAILING_STOP,0.0,-11.474999999999994,macdv_smallcaps
TANH,2025-09-10 11:00:00,2025-09-10 12:06:00,2.43,2.44,82,0.8199999999999825,0.411522633744843,66,TRAILING_STOP,11.438999999999997,-9.020000000000026,macdv_smallcaps
TANH,2025-09-10 12:51:00,2025-09-10 12:57:00,2.265,2.04,88,-19.800000000000008,-9.933774834437092,6,TRAILING_STOP,2.1911999999999736,-19.800000000000008,macdv_smallcaps
TOP,2025-09-10 10:50:00,2025-09-10 11:09:00,1.4899,2.161,134,89.9274,45.04329149607356,19,TRAILING_STOP,111.90340000000002,0.0,macdv_smallcaps
TOP,2025-09-10 11:13:00,2025-09-10 11:21:00,1.8894,1.975,105,8.988000000000012,4.530538795384786,8,TRAILING_STOP,25.26299999999999,-6.720000000000006,macdv_smallcaps
TOP,2025-09-10 11:24:00,2025-09-10 11:40:00,1.8705,2.34,106,49.76699999999998,25.100240577385712,16,TRAILING_STOP,117.077,0.0,macdv_smallcaps
TRON,2025-09-08 11:14:00,2025-09-08 11:31:00,3.605,3.6601,55,3.030499999999996,1.5284327323162206,17,TRAILING_STOP,15.669499999999996,-0.8250000000000068,macdv_smallcaps
TRON,2025-09-08 13:05:00,2025-09-08 14:58:00,3.345,3.295,59,-2.9500000000000157,-1.4947683109118204,113,TRAILING_STOP,7.375,-4.720000000000004,macdv_smallcaps
TSLS,2025-09-05 11:57:00,2025-09-05 15:57:00,7.0253,6.9519,28,-2.055199999999985,-1.044795240060914,240,MAX_HOLD_TIME,0.7952000000000119,-3.2283999999999864,macdv_smallcaps
VMEO,2025-09-10 11:35:00,2025-09-10 15:35:00,7.7411,7.745,25,0.09749999999999481,0.05038043688880833,240,MAX_HOLD_TIME,0.4724999999999868,-0.5249999999999977,macdv_smallcaps
VSME,2025-09-02 14:12:00,2025-09-02 14:42:00,2.4,2.435,83,2.905000000000012,1.4583333333333393,30,TRAILING_STOP,14.109999999999994,0.0,macdv_smallcaps
WLDS,2025-09-10 11:30:00,2025-09-10 11:35:00,6.6,6.2327,30,-11.018999999999979,-5.5651515151515,5,TRAILING_STOP,0.0,-11.018999999999979,macdv_smallcaps
WLDS,2025-09-10 12:08:00,2025-09-10 12:09:00,7.9,6.69,25,-30.25,-15.316455696202535,1,TRAILING_STOP,0.0,-30.25,macdv_smallcaps
WLDS,2025-09-10 12:14:00,2025-09-10 12:27:00,8.73,9.705,22,21.449999999999992,11.16838487972509,13,TRAILING_STOP,36.739999999999995,-5.286600000000028,macdv_smallcaps
WLDS,2025-09-10 12:40:00,2025-09-10 12:52:00,8.6021,8.685,23,1.9067000000000096,0.9637181618441959,12,TRAILING_STOP,12.693699999999996,-6.1777999999999835,macdv_smallcaps
WLDS,2025-09-10 14:22:00,2025-09-10 14:33:00,8.115,7.48,24,-15.239999999999995,-7.825015403573621,11,TRAILING_STOP,0.6000000000000085,-15.239999999999995,macdv_smallcaps
XAIR,2025-09-08 12:25:00,2025-09-08 12:32:00,4.051,3.65,49,-19.64900000000001,-9.898790422117997,7,TRAILING_STOP,0.0,-19.64900000000001,macdv_smallcaps
XAIR,2025-09-08 15:55:00,2025-09-08 15:56:00,3.26,2.885,61,-22.875,-11.503067484662576,1,TRAILING_STOP,0.0,-22.875,macdv_smallcaps
YOUL,2025-09-09 11:40:00,2025-09-09 11:54:00,2.2789,2.1889,87,-7.830000000000027,-3.949273772434081,14,TRAILING_STOP,3.5843999999999916,-7.830000000000027,macdv_smallcaps
YOUL,2025-09-09 14:24:00,2025-09-09 15:43:00,2.095,2.005,95,-8.55000000000003,-4.295942720763735,79,TRAILING_STOP,4.959000000000002,-8.55000000000003,macdv_smallcaps
ZNB,2025-09-09 10:25:00,2025-09-09 11:00:00,1.8499,2.19,108,36.73079999999998,18.38477755554353,35,TRAILING_STOP,57.41279999999998,-5.389200000000006,macdv_smallcaps
ZNB,2025-09-09 11:06:00,2025-09-09 11:21:00,2.1501,2.79,93,59.51069999999999,29.76140644621179,15,TRAILING_STOP,74.39070000000001,0.0,macdv_smallcaps
ZNB,2025-09-09 11:27:00,2025-09-09 11:30:00,2.425,2.085,82,-27.87999999999999,-14.020618556701026,3,TRAILING_STOP,0.0,-27.87999999999999,macdv_smallcaps
