timestamp,open,high,low,close,volume
2023-12-22 06:00:00,10.31,10.99,9.98,10.57,56651.0
2023-12-26 06:00:00,10.59,10.68,10.3408,10.44,36110.0
2023-12-27 06:00:00,10.77,11.04,10.46,10.87,150633.0
2023-12-28 06:00:00,10.96,11.92,10.8,11.7,164789.0
2023-12-29 06:00:00,11.8,11.89,10.619,10.73,102050.0
2024-01-02 06:00:00,10.68,11.35,10.45,11.02,107572.0
2024-01-03 06:00:00,10.97,10.97,10.22,10.3,81108.0
2024-01-04 06:00:00,10.38,10.68,10.12,10.49,69997.0
2024-01-05 06:00:00,10.31,10.51,9.85,10.31,116674.0
2024-01-08 06:00:00,10.24,10.965,10.185,10.79,92918.0
2024-01-09 06:00:00,10.56,11.215,10.0,10.95,80642.0
2024-01-10 06:00:00,10.95,11.4699,10.69,11.13,82723.0
2024-01-11 06:00:00,10.95,11.0,10.39,10.45,85948.0
2024-01-12 06:00:00,10.63,10.805,10.12,10.15,71824.0
2024-01-16 06:00:00,10.05,10.05,9.62,9.69,72037.0
2024-01-17 06:00:00,9.44,9.67,9.25,9.49,192072.0
2024-01-18 06:00:00,9.57,9.57,8.94,9.22,80229.0
2024-01-19 06:00:00,9.31,9.575,8.7,9.25,125595.0
2024-01-22 06:00:00,9.4,9.71,9.09,9.66,69538.0
2024-01-23 06:00:00,9.88,10.23,9.445,9.58,81230.0
2024-01-24 06:00:00,9.81,9.81,9.15,9.37,64353.0
2024-01-25 06:00:00,9.6,9.65,9.13,9.62,54672.0
2024-01-26 06:00:00,9.77,9.77,9.26,9.33,35281.0
2024-01-29 06:00:00,9.36,9.6,9.16,9.52,62788.0
2024-01-30 06:00:00,9.46,9.46,8.76,9.16,77884.0
2024-01-31 06:00:00,9.17,9.2228,8.52,8.56,48035.0
2024-02-01 06:00:00,8.7,8.7,7.875,8.49,116920.0
2024-02-02 06:00:00,8.29,8.54,8.01,8.32,46009.0
2024-02-05 06:00:00,8.05,8.96,7.79,8.69,166238.0
2024-02-06 06:00:00,8.72,9.005,8.61,8.88,52365.0
2024-02-07 06:00:00,8.93,8.93,8.56,8.81,45332.0
2024-02-08 06:00:00,8.8,9.285,8.56,9.2,87070.0
2024-02-09 06:00:00,9.37,9.87,9.29,9.43,44636.0
2024-02-12 06:00:00,9.55,9.73,8.45,8.61,184134.0
2024-02-13 06:00:00,8.04,8.61,7.81,7.93,127640.0
2024-02-14 06:00:00,8.03,9.28,7.9,9.04,90883.0
2024-02-15 06:00:00,9.1,9.85,8.2781,9.5,65361.0
2024-02-16 06:00:00,9.48,9.63,9.175,9.43,61448.0
2024-02-20 06:00:00,9.35,10.025,8.95,9.96,186374.0
2024-02-21 06:00:00,10.21,15.28,10.06,13.14,1119297.0
2024-02-22 06:00:00,13.2,15.87,13.2,14.61,637236.0
2024-02-23 06:00:00,14.72,17.99,14.68,15.69,386017.0
2024-02-26 06:00:00,15.52,17.2882,14.835,15.1,761705.0
